"spatial_scale","regions","climates","type","probas","time_window"
"regions","Algeria","gfdl-esm4 ssp585","at_least_one_25_up",0.1818,30
"regions","Algeria","gfdl-esm4 ssp585","at_least_one_5_down",1,30
"regions","Algeria","gfdl-esm4 ssp585","at_least_one_10_down",1,30
"regions","Algeria","gfdl-esm4 ssp585","at_least_one_25_down",1,30
"regions","Algeria","gfdl-esm4 ssp585","at_least_one_5_up_down",0.7107562,30
"regions","Algeria","gfdl-esm4 ssp585","at_least_one_10_up_down",0.53714628,30
"regions","Algeria","gfdl-esm4 ssp585","at_least_one_25_up_down",0.1818,30
"regions","Algeria","gfdl-esm4 ssp585","at_least_two_5_down",1,30
"regions","Algeria","gfdl-esm4 ssp585","at_least_two_10_down",1,30
"regions","Algeria","gfdl-esm4 ssp585","at_least_two_25_down",0.867762314,30
"regions","Algeria","gfdl-esm4 ssp585","at_least_three_5_down",0.6528438,30
"regions","Algeria","gfdl-esm4 ssp585","at_least_three_10_down",0.47103471,30
"regions","Algeria","gfdl-esm4 ssp585","at_least_three_25_down",0.276006942,30
"regions","Algeria","gfdl-esm4 ssp585","at_least_two_5_up",0.1983438,30
"regions","Algeria","gfdl-esm4 ssp585","at_least_two_10_up",0.09915372,30
"regions","Algeria","gfdl-esm4 ssp585","at_least_two_25_up",-2.77555756156289e-17,30
"regions","Algeria","gfdl-esm4 ssp585","at_least_three_5_up",-2.77555756156289e-17,30
"regions","Algeria","gfdl-esm4 ssp585","at_least_three_10_up",1.38777878078145e-17,30
"regions","Algeria","gfdl-esm4 ssp585","at_least_three_25_up",-2.77555756156289e-17,30
"regions","Algeria","ipsl-cm6a-lr ssp126","at_least_one_5_up",0.40492314,30
"regions","Algeria","ipsl-cm6a-lr ssp126","at_least_one_10_up",0.25617438,30
"regions","Algeria","ipsl-cm6a-lr ssp126","at_least_one_25_up",0.0909,30
"regions","Algeria","ipsl-cm6a-lr ssp126","at_least_one_5_down",1,30
"regions","Algeria","ipsl-cm6a-lr ssp126","at_least_one_10_down",0.940492314,30
"regions","Algeria","ipsl-cm6a-lr ssp126","at_least_one_25_down",0.2,30
"regions","Algeria","ipsl-cm6a-lr ssp126","at_least_one_5_up_down",0.40492314,30
"regions","Algeria","ipsl-cm6a-lr ssp126","at_least_one_10_up_down",0.240930035433715,30
"regions","Algeria","ipsl-cm6a-lr ssp126","at_least_one_25_up_down",0.01818,30
"regions","Algeria","ipsl-cm6a-lr ssp126","at_least_two_5_down",0.867765841405,30
"regions","Algeria","ipsl-cm6a-lr ssp126","at_least_two_10_down",0.607419256,30
"regions","Algeria","ipsl-cm6a-lr ssp126","at_least_two_25_down",-5.55111512312578e-17,30
"regions","Algeria","ipsl-cm6a-lr ssp126","at_least_three_5_down",0.44350192719,30
"regions","Algeria","ipsl-cm6a-lr ssp126","at_least_three_10_down",0.186757686,30
"regions","Algeria","ipsl-cm6a-lr ssp126","at_least_three_25_down",-5.55111512312578e-17,30
"regions","Algeria","ipsl-cm6a-lr ssp126","at_least_two_5_up",0.0495768599999999,30
"regions","Algeria","ipsl-cm6a-lr ssp126","at_least_two_10_up",0.0165256199999999,30
"regions","Algeria","ipsl-cm6a-lr ssp126","at_least_two_25_up",-1.38777878078145e-17,30
"regions","Algeria","ipsl-cm6a-lr ssp126","at_least_three_5_up",-4.85722573273506e-17,30
"regions","Algeria","ipsl-cm6a-lr ssp126","at_least_three_10_up",-9.0205620750794e-17,30
"regions","Algeria","ipsl-cm6a-lr ssp126","at_least_three_25_up",-1.38777878078145e-17,30
"regions","Algeria","ipsl-cm6a-lr ssp585","at_least_one_5_up",0.691415424876,30
"regions","Algeria","ipsl-cm6a-lr ssp585","at_least_one_10_up",0.553676858292,30
"regions","Algeria","ipsl-cm6a-lr ssp585","at_least_one_25_up",0.1818,30
"regions","Algeria","ipsl-cm6a-lr ssp585","at_least_one_5_down",1,30
"regions","Algeria","ipsl-cm6a-lr ssp585","at_least_one_10_down",1,30
"regions","Algeria","ipsl-cm6a-lr ssp585","at_least_one_25_down",1,30
"regions","Algeria","ipsl-cm6a-lr ssp585","at_least_one_5_up_down",0.691415424876,30
"regions","Algeria","ipsl-cm6a-lr ssp585","at_least_one_10_up_down",0.553676858292,30
"regions","Algeria","ipsl-cm6a-lr ssp585","at_least_one_25_up_down",0.1818,30
"regions","Algeria","ipsl-cm6a-lr ssp585","at_least_two_5_down",0.911860054876,30
"regions","Algeria","ipsl-cm6a-lr ssp585","at_least_two_10_down",0.735492008595,30
"regions","Algeria","ipsl-cm6a-lr ssp585","at_least_two_25_down",0.40492314,30
"regions","Algeria","ipsl-cm6a-lr ssp585","at_least_three_5_down",0.548236640248,30
"regions","Algeria","ipsl-cm6a-lr ssp585","at_least_three_10_down",0.28369807281,30
"regions","Algeria","ipsl-cm6a-lr ssp585","at_least_three_25_down",0.0495768599999999,30
"regions","Algeria","ipsl-cm6a-lr ssp585","at_least_two_5_up",0.245136640248,30
"regions","Algeria","ipsl-cm6a-lr ssp585","at_least_two_10_up",0.132207163416,30
"regions","Algeria","ipsl-cm6a-lr ssp585","at_least_two_25_up",-2.77555756156289e-17,30
"regions","Algeria","ipsl-cm6a-lr ssp585","at_least_three_5_up",0.0330479348759999,30
