"spatial_scale","regions","climates","type","probas","time_window"
"rta",94,"ipsl-cm6a-lr ssp585","at_least_half_bis_change_5",0.9988984021708,30
"rta",94,"ipsl-cm6a-lr ssp585","at_least_half_change_10",0.977968043416,30
"rta",94,"ipsl-cm6a-lr ssp585","at_least_half_bis_change_10",0.977968043416,30
"rta",94,"ipsl-cm6a-lr ssp585","at_least_half_change_25",0.376991025812152,30
"rta",94,"ipsl-cm6a-lr ssp585","at_least_half_bis_change_25",0.376991025812152,30
"rta",95,"gfdl-esm4 ssp126","at_least_half_change_5",0.86875812315,30
"rta",95,"gfdl-esm4 ssp126","at_least_half_bis_change_5",0.86875812315,30
"rta",95,"gfdl-esm4 ssp126","at_least_half_change_10",0.0904515000000001,30
"rta",95,"gfdl-esm4 ssp126","at_least_half_bis_change_10",0.0904515000000001,30
"rta",95,"gfdl-esm4 ssp126","at_least_half_change_25",-8.32667268468867e-17,30
"rta",95,"gfdl-esm4 ssp126","at_least_half_bis_change_25",-8.32667268468867e-17,30
"rta",95,"gfdl-esm4 ssp585","at_least_half_change_5",0.99345564844,30
"rta",95,"gfdl-esm4 ssp585","at_least_half_bis_change_5",0.99345564844,30
"rta",95,"gfdl-esm4 ssp585","at_least_half_change_10",0.97248938164,30
"rta",95,"gfdl-esm4 ssp585","at_least_half_bis_change_10",0.97248938164,30
"rta",95,"gfdl-esm4 ssp585","at_least_half_change_25",0.4272013282,30
"rta",95,"gfdl-esm4 ssp585","at_least_half_bis_change_25",0.4272013282,30
"rta",95,"ipsl-cm6a-lr ssp126","at_least_half_change_5",0.9358542933485,30
"rta",95,"ipsl-cm6a-lr ssp126","at_least_half_bis_change_5",0.9358542933485,30
"rta",95,"ipsl-cm6a-lr ssp126","at_least_half_change_10",0.420542,30
"rta",95,"ipsl-cm6a-lr ssp126","at_least_half_bis_change_10",0.420542,30
"rta",95,"ipsl-cm6a-lr ssp126","at_least_half_change_25",6.2450045135165e-17,30
"rta",95,"ipsl-cm6a-lr ssp126","at_least_half_bis_change_25",6.2450045135165e-17,30
"rta",95,"ipsl-cm6a-lr ssp585","at_least_half_change_5",1,30
"rta",95,"ipsl-cm6a-lr ssp585","at_least_half_bis_change_5",1,30
"rta",95,"ipsl-cm6a-lr ssp585","at_least_half_change_10",0.99287890415656,30
"rta",95,"ipsl-cm6a-lr ssp585","at_least_half_bis_change_10",0.99287890415656,30
"rta",95,"ipsl-cm6a-lr ssp585","at_least_half_change_25",0.56632025056,30
"rta",95,"ipsl-cm6a-lr ssp585","at_least_half_bis_change_25",0.56632025056,30
"rta",97,"gfdl-esm4 ssp126","at_least_half_change_5",0.845709590382,30
"rta",97,"gfdl-esm4 ssp126","at_least_half_bis_change_5",0.845709590382,30
"rta",97,"gfdl-esm4 ssp126","at_least_half_change_10",0.323589374983,30
"rta",97,"gfdl-esm4 ssp126","at_least_half_bis_change_10",0.323589374983,30
"rta",97,"gfdl-esm4 ssp126","at_least_half_change_25",0.00247884299999985,30
"rta",97,"gfdl-esm4 ssp126","at_least_half_bis_change_25",0.00247884299999985,30
"rta",97,"gfdl-esm4 ssp585","at_least_half_change_5",0.9975762424,30
"rta",97,"gfdl-esm4 ssp585","at_least_half_bis_change_5",0.9975762424,30
"rta",97,"gfdl-esm4 ssp585","at_least_half_change_10",0.97967358655372,30
"rta",97,"gfdl-esm4 ssp585","at_least_half_bis_change_10",0.97967358655372,30
"rta",97,"gfdl-esm4 ssp585","at_least_half_change_25",0.62557397564,30
"rta",97,"gfdl-esm4 ssp585","at_least_half_bis_change_25",0.62557397564,30
"rta",97,"ipsl-cm6a-lr ssp126","at_least_half_change_5",0.892099588375741,30
"rta",97,"ipsl-cm6a-lr ssp126","at_least_half_bis_change_5",0.892099588375741,30
"rta",97,"ipsl-cm6a-lr ssp126","at_least_half_change_10",0.352079639601,30
"rta",97,"ipsl-cm6a-lr ssp126","at_least_half_bis_change_10",0.352079639601,30
"rta",97,"ipsl-cm6a-lr ssp126","at_least_half_change_25",0.00247884299999985,30
"rta",97,"ipsl-cm6a-lr ssp126","at_least_half_bis_change_25",0.00247884299999985,30
"rta",97,"ipsl-cm6a-lr ssp585","at_least_half_change_5",1,30
"rta",97,"ipsl-cm6a-lr ssp585","at_least_half_bis_change_5",1,30
"rta",97,"ipsl-cm6a-lr ssp585","at_least_half_change_10",1,30
"rta",97,"ipsl-cm6a-lr ssp585","at_least_half_bis_change_10",1,30
"rta",97,"ipsl-cm6a-lr ssp585","at_least_half_change_25",0.755939125114814,30
"rta",97,"ipsl-cm6a-lr ssp585","at_least_half_bis_change_25",0.755939125114814,30
"rta",98,"gfdl-esm4 ssp126","at_least_half_change_5",0.84,30
"rta",98,"gfdl-esm4 ssp126","at_least_half_bis_change_5",0.92,30
"rta",98,"gfdl-esm4 ssp126","at_least_half_change_10",0.45,30
"rta",98,"gfdl-esm4 ssp126","at_least_half_bis_change_10",0.675,30
"rta",98,"gfdl-esm4 ssp126","at_least_half_change_25",0.225,30
"rta",98,"gfdl-esm4 ssp126","at_least_half_bis_change_25",0.525,30
"rta",98,"gfdl-esm4 ssp585","at_least_half_change_5",0.96,30
"rta",98,"gfdl-esm4 ssp585","at_least_half_bis_change_5",0.98,30
"rta",98,"gfdl-esm4 ssp585","at_least_half_change_10",0.84,30
