"regions","climates","spans","at_least_one_shock","at_least_two_shocks","at_least_three_shocks","time_window"
"Grand Duchy of Luxembourg","gfdl-esm4 ssp126","shock_0.75",0.989799608504801,0.501391320224,0.0905827080959999,30
"Grand Duchy of Luxembourg","gfdl-esm4 ssp585","shock_0.75",1,0.245297063811055,0,30
"Grand Duchy of Luxembourg","ipsl-cm6a-lr ssp126","shock_0.75",1,0.251342589885981,0.00545399999999996,30
"Grand Duchy of Luxembourg","ipsl-cm6a-lr ssp585","shock_0.75",0.99720782741444,0.143621480517725,0.00181799999999999,30
"Greece","gfdl-esm4 ssp126","shock_0.75",0.999968762590185,0.787590783479068,0.0473809172204712,30
"Greece","gfdl-esm4 ssp585","shock_0.75",1,0.664799190054767,0.0285092511178292,30
"Greece","ipsl-cm6a-lr ssp126","shock_0.75",0.999891804585079,0.596421560639513,0.0266747143431005,30
"Greece","ipsl-cm6a-lr ssp585","shock_0.75",0.999999894559099,0.861432895442031,0.110010600216672,30
"Grenada","gfdl-esm4 ssp126","shock_0.75",0.9375,0,NA,30
"Grenada","gfdl-esm4 ssp585","shock_0.75",1,0,NA,30
"Grenada","ipsl-cm6a-lr ssp126","shock_0.75",0.979655354913328,0.23608888875,NA,30
"Grenada","ipsl-cm6a-lr ssp585","shock_0.75",0.791675,0,NA,30
"Guatemala","gfdl-esm4 ssp126","shock_0.75",1,0.67240970193542,0.0568980897780409,30
"Guatemala","gfdl-esm4 ssp585","shock_0.75",0.99999673746282,0.968437354327152,0.637830235388331,30
"Guatemala","ipsl-cm6a-lr ssp126","shock_0.75",0.999650529355906,0.736966046568772,0.190159203204218,30
"Guatemala","ipsl-cm6a-lr ssp585","shock_0.75",0.999999996490662,0.99428744188599,0.728103000587676,30
"Guinea","gfdl-esm4 ssp126","shock_0.75",1,0.763401551893461,0.16746114467405,30
"Guinea","gfdl-esm4 ssp585","shock_0.75",0.999424125803053,0.43416299364615,0.020063715953596,30
"Guinea","ipsl-cm6a-lr ssp126","shock_0.75",1,0.949716121764363,0.258286526085217,30
"Guinea","ipsl-cm6a-lr ssp585","shock_0.75",1,0.631323283750263,0.114468610478177,30
"Guinea-Bissau","gfdl-esm4 ssp126","shock_0.75",0.998935178736765,0.251551295584255,0,30
"Guinea-Bissau","gfdl-esm4 ssp585","shock_0.75",0.993209640893182,0.0713777688196945,0,30
"Guinea-Bissau","ipsl-cm6a-lr ssp126","shock_0.75",1,0.797681216253844,0.153471240855041,30
"Guinea-Bissau","ipsl-cm6a-lr ssp585","shock_0.75",1,0.378043794479195,0.0303060599999999,30
"Guyana","gfdl-esm4 ssp126","shock_0.75",1,0.551029272021402,0.0908909099999999,30
"Guyana","gfdl-esm4 ssp585","shock_0.75",1,0.372959798915393,0.0201979800000001,30
"Guyana","ipsl-cm6a-lr ssp126","shock_0.75",0.999986288066989,0.276211785423311,0,30
"Guyana","ipsl-cm6a-lr ssp585","shock_0.75",0.994496458865265,0.2376400490472,0.00504483654350296,30
"Haiti","gfdl-esm4 ssp126","shock_0.75",1,0.200478098520987,0.00403959600000003,30
"Haiti","gfdl-esm4 ssp585","shock_0.75",0.99811103489983,0.260780872468406,0.0166649999999999,30
"Haiti","ipsl-cm6a-lr ssp126","shock_0.75",1,0.613852736586853,0.00168350163299924,30
"Haiti","ipsl-cm6a-lr ssp585","shock_0.75",1,0.336642381923915,0.0201979800000001,30
"Honduras","gfdl-esm4 ssp126","shock_0.75",1,0.794620314539339,0.29155792579242,30
"Honduras","gfdl-esm4 ssp585","shock_0.75",1,0.994441224883642,0.78696455545655,30
"Honduras","ipsl-cm6a-lr ssp126","shock_0.75",1,0.942073502444458,0.276327832473845,30
"Honduras","ipsl-cm6a-lr ssp585","shock_0.75",1,0.992784921978587,0.67740062879622,30
"Hungary","gfdl-esm4 ssp126","shock_0.75",0.99937947427243,0.85196112120655,0.356506137478338,30
"Hungary","gfdl-esm4 ssp585","shock_0.75",0.999991321149316,0.77963037724394,0.0647959294641769,30
"Hungary","ipsl-cm6a-lr ssp126","shock_0.75",0.998866445605513,0.524799624397569,0.0380914085449809,30
"Hungary","ipsl-cm6a-lr ssp585","shock_0.75",0.999950203543219,0.716710633068278,0.0872006251669305,30
"Iceland","gfdl-esm4 ssp126","shock_0.75",0.25,0,NA,30
"Iceland","gfdl-esm4 ssp585","shock_0.75",0.68359375,0,NA,30
"Iceland","ipsl-cm6a-lr ssp126","shock_0.75",1,0.10002,NA,30
"Iceland","ipsl-cm6a-lr ssp585","shock_0.75",0.993828209840739,0.26668,NA,30
"India","gfdl-esm4 ssp126","shock_0.75",1,0.514384610999344,0.0102344728596261,30
"India","gfdl-esm4 ssp585","shock_0.75",1,0.630345845601244,0.0513582069451167,30
"India","ipsl-cm6a-lr ssp126","shock_0.75",1,0.45887656717701,0.0210625665941644,30
"India","ipsl-cm6a-lr ssp585","shock_0.75",1,0.746596541216877,0.0617305501794859,30
"Indonesia","gfdl-esm4 ssp126","shock_0.75",1,0.502337345263299,0.0370935905427,30
"Indonesia","gfdl-esm4 ssp585","shock_0.75",1,0.471990337061348,0.0286724162170795,30
"Indonesia","ipsl-cm6a-lr ssp126","shock_0.75",0.99936069011155,0.620776183356961,0.0945627684974735,30
"Indonesia","ipsl-cm6a-lr ssp585","shock_0.75",0.998598203138792,0.397672688406935,0.0240332703716019,30
"Iran","gfdl-esm4 ssp126","shock_0.75",0.999936637676893,0.676674879803859,0.0758866137919465,30
"Iran","gfdl-esm4 ssp585","shock_0.75",0.999882314049662,0.723521179971122,0.146586914091796,30
"Iran","ipsl-cm6a-lr ssp126","shock_0.75",0.999405344463054,0.434192387924398,0.0245160846269015,30
"Iran","ipsl-cm6a-lr ssp585","shock_0.75",1,0.785508041506867,0.150040583395194,30
"Iraq","gfdl-esm4 ssp126","shock_0.75",1,0.420945092105689,0.0249837736992863,30
"Iraq","gfdl-esm4 ssp585","shock_0.75",0.999991781767822,0.820150571253709,0.152539254385595,30
"Iraq","ipsl-cm6a-lr ssp126","shock_0.75",0.998225228996892,0.459026882744815,0.050658087170964,30
"Iraq","ipsl-cm6a-lr ssp585","shock_0.75",0.99997316225147,0.698013602404611,0.048949539145988,30
"Ireland","gfdl-esm4 ssp126","shock_0.75",0.7084,0,0,30
"Ireland","gfdl-esm4 ssp585","shock_0.75",1,0.255572875,-4.44089209850063e-16,30
"Ireland","ipsl-cm6a-lr ssp126","shock_0.75",0.963845093295915,0.0845197699999999,0,30
"Ireland","ipsl-cm6a-lr ssp585","shock_0.75",1,0.38176,0,30
"Israel","gfdl-esm4 ssp126","shock_0.75",1,0.612949295870951,-4.44089209850063e-16,30
"Israel","gfdl-esm4 ssp585","shock_0.75",0.999316660349098,0.414723611846286,-2.22044604925031e-16,30
"Israel","ipsl-cm6a-lr ssp126","shock_0.75",0.973178225447803,0.0938835660091817,0,30
"Israel","ipsl-cm6a-lr ssp585","shock_0.75",0.99964609665358,0.297734217852652,0.00275482085399992,30
"Italy","gfdl-esm4 ssp126","shock_0.75",0.99999607221663,0.958940512300033,0.525998349258249,30
"Italy","gfdl-esm4 ssp585","shock_0.75",0.999990345104268,0.843913157454684,0.20639210554529,30
"Italy","ipsl-cm6a-lr ssp126","shock_0.75",0.99999255396736,0.878944080321486,0.128200868081869,30
"Italy","ipsl-cm6a-lr ssp585","shock_0.75",1,0.999597989728479,0.883466534706108,30
"Ivory Coast","gfdl-esm4 ssp126","shock_0.75",0.959895900763269,0.122723779697479,0,30
"Ivory Coast","gfdl-esm4 ssp585","shock_0.75",0.975012444231642,0.0540901908843997,-2.22044604925031e-16,30
"Ivory Coast","ipsl-cm6a-lr ssp126","shock_0.75",1,0.781023845612899,0.099950408026292,30
"Ivory Coast","ipsl-cm6a-lr ssp585","shock_0.75",1,0.614337772411193,0.0347150167497179,30
"Jamaica","gfdl-esm4 ssp126","shock_0.75",0.7874236,0,0,30
"Jamaica","gfdl-esm4 ssp585","shock_0.75",1,0.325,0.0249999999999999,30
"Jamaica","ipsl-cm6a-lr ssp126","shock_0.75",1,0.126577621705454,-4.44089209850063e-16,30
"Jamaica","ipsl-cm6a-lr ssp585","shock_0.75",1,0.559500180025943,0,30
"Japan","gfdl-esm4 ssp126","shock_0.75",1,0.51142268869208,0.0675510325296474,30
"Japan","gfdl-esm4 ssp585","shock_0.75",1,0.952650406388959,0.533277057231603,30
"Japan","ipsl-cm6a-lr ssp126","shock_0.75",0.997583230550142,0.497788344358342,0.0923246349770547,30
"Japan","ipsl-cm6a-lr ssp585","shock_0.75",1,0.836537945704791,0.12896987519511,30
"Jordan","gfdl-esm4 ssp126","shock_0.75",1,0.568334394235177,0.0328764584855141,30
"Jordan","gfdl-esm4 ssp585","shock_0.75",0.999894072545951,0.614290678104465,0.0396614879999997,30
"Jordan","ipsl-cm6a-lr ssp126","shock_0.75",0.999592136524582,0.606525284805778,0.111063354641355,30
"Jordan","ipsl-cm6a-lr ssp585","shock_0.75",0.997986697475651,0.366130681587543,0.00495768599999968,30
"Kazakhstan","gfdl-esm4 ssp126","shock_0.75",0.999953956943475,0.829746619197965,0.310864768904037,30
"Kazakhstan","gfdl-esm4 ssp585","shock_0.75",0.999489968553484,0.574553006183765,0.0468645592355109,30
"Kazakhstan","ipsl-cm6a-lr ssp126","shock_0.75",0.999986954538636,0.82011119270958,0.139122580762142,30
"Kazakhstan","ipsl-cm6a-lr ssp585","shock_0.75",0.999730508595216,0.680001512885664,0.1062040386291,30
"Kenya","gfdl-esm4 ssp126","shock_0.75",0.9996879464536,0.611417594330339,0.145790793092302,30
"Kenya","gfdl-esm4 ssp585","shock_0.75",1,0.790190907876431,0.121347272042707,30
"Kenya","ipsl-cm6a-lr ssp126","shock_0.75",0.999999134413089,0.830570082212939,0.184070192717071,30
"Kenya","ipsl-cm6a-lr ssp585","shock_0.75",1,0.911403549943739,0.37980653006964,30
"Kiribati","gfdl-esm4 ssp126","shock_0.75",1,1,NA,30
"Kiribati","gfdl-esm4 ssp585","shock_0.75",0.99505615234375,0.375,NA,30
"Kiribati","ipsl-cm6a-lr ssp126","shock_0.75",1,0.0416749999999999,NA,30
"Kiribati","ipsl-cm6a-lr ssp585","shock_0.75",1,0.574647309956597,NA,30
"Kuwait","gfdl-esm4 ssp126","shock_0.75",1,0.238255022418056,0.00577056288599975,30
"Kuwait","gfdl-esm4 ssp585","shock_0.75",0.999858367516361,0.602595245034861,0.0691001344045317,30
"Kuwait","ipsl-cm6a-lr ssp126","shock_0.75",0.990938176759517,0.439523212759428,0.0683507219634153,30
"Kuwait","ipsl-cm6a-lr ssp585","shock_0.75",1,0.819805755572081,0.0833510825653179,30
"Kyrgyzstan","gfdl-esm4 ssp126","shock_0.75",0.999963955507075,0.756113842820383,0.180915773522777,30
"Kyrgyzstan","gfdl-esm4 ssp585","shock_0.75",0.999274493211565,0.3174222303512,0.0178795495723563,30
"Kyrgyzstan","ipsl-cm6a-lr ssp126","shock_0.75",0.999565449248052,0.548975506570291,0.0547051180058631,30
"Kyrgyzstan","ipsl-cm6a-lr ssp585","shock_0.75",1,0.388005680531831,0.0103408987726121,30
"Laos","gfdl-esm4 ssp126","shock_0.75",1,0.936394969307013,0.412055480360059,30
"Laos","gfdl-esm4 ssp585","shock_0.75",1,0.881257315227766,0.227170941133473,30
"Laos","ipsl-cm6a-lr ssp126","shock_0.75",0.951174139736411,0.068780711407274,0,30
"Laos","ipsl-cm6a-lr ssp585","shock_0.75",1,0.971667319809147,0.438603528221518,30
"Latvia","gfdl-esm4 ssp126","shock_0.75",0.999790947950908,0.577579797487499,0.0800550559486736,30
"Latvia","gfdl-esm4 ssp585","shock_0.75",1,0.32116249,0.00624999999999953,30
"Latvia","ipsl-cm6a-lr ssp126","shock_0.75",0.998644690407499,0.651793595136292,0.10149147272,30
"Latvia","ipsl-cm6a-lr ssp585","shock_0.75",0.982676208596558,0.248939598003294,0.0112432292589758,30
"Lebanon","gfdl-esm4 ssp126","shock_0.75",1,0.429918805804406,0.00495768599999991,30
"Lebanon","gfdl-esm4 ssp585","shock_0.75",0.99980888708674,0.472183754606509,-4.44089209850063e-16,30
"Lebanon","ipsl-cm6a-lr ssp126","shock_0.75",0.998537086992033,0.415778398658439,0.0181799999999999,30
"Lebanon","ipsl-cm6a-lr ssp585","shock_0.75",0.999913112370785,0.553528279237934,0.0698765647880154,30
"Lesotho","gfdl-esm4 ssp126","shock_0.75",0.999544199370768,0.806487633738219,0.294439384715574,30
"Lesotho","gfdl-esm4 ssp585","shock_0.75",0.999867410870443,0.83769979693764,0.243120637107249,30
"Lesotho","ipsl-cm6a-lr ssp126","shock_0.75",0.994068295071127,0.385538989377394,0.0329509381038442,30
"Lesotho","ipsl-cm6a-lr ssp585","shock_0.75",0.999594192945963,0.62386433520388,0.088041992521198,30
"Liberia","gfdl-esm4 ssp126","shock_0.75",0.985050187191494,0.0765769200617136,0,30
"Liberia","gfdl-esm4 ssp585","shock_0.75",0.99968785197919,0.573328641969691,0.0693482756704817,30
"Liberia","ipsl-cm6a-lr ssp126","shock_0.75",1,0.710929194945554,0.148696222874538,30
"Liberia","ipsl-cm6a-lr ssp585","shock_0.75",1,0.692607164734733,0.0389805131929981,30
"Libya","gfdl-esm4 ssp126","shock_0.75",1,0.481895066681886,0,30
"Libya","gfdl-esm4 ssp585","shock_0.75",1,0.725772039626597,0.1252769256,30
"Libya","ipsl-cm6a-lr ssp126","shock_0.75",0.999323689579224,0.469963102309451,0.0205180973140858,30
"Libya","ipsl-cm6a-lr ssp585","shock_0.75",1,0.855825325593942,0.0336470085917497,30
"Liechtenstein","gfdl-esm4 ssp126","shock_0.75",1,0.477011502368409,0.038037251434627,30
"Liechtenstein","gfdl-esm4 ssp585","shock_0.75",1,0.68070224480123,0.16949987312765,30
"Liechtenstein","ipsl-cm6a-lr ssp126","shock_0.75",1,0.1637317,0.00724249999999982,30
"Liechtenstein","ipsl-cm6a-lr ssp585","shock_0.75",0.993768409535693,0.221834797418212,0.00499999999999967,30
"Lithuania","gfdl-esm4 ssp126","shock_0.75",0.999816917320982,0.503799712769545,0.0288734673757717,30
"Lithuania","gfdl-esm4 ssp585","shock_0.75",1,0.405507079421516,0,30
"Lithuania","ipsl-cm6a-lr ssp126","shock_0.75",0.999987455266994,0.882560492385313,0.380471975598148,30
"Lithuania","ipsl-cm6a-lr ssp585","shock_0.75",0.998560126054273,0.405901039957729,0.0299643448993541,30
"Macedonia","gfdl-esm4 ssp126","shock_0.75",0.999984303229296,0.929238682785674,0.371100232381903,30
"Macedonia","gfdl-esm4 ssp585","shock_0.75",0.999998178966538,0.934165862933735,0.370061092041404,30
"Macedonia","ipsl-cm6a-lr ssp126","shock_0.75",0.99656060250949,0.481294096068564,0.0354420509929237,30
"Macedonia","ipsl-cm6a-lr ssp585","shock_0.75",0.999970640345678,0.857352534613523,0.290700936192418,30
"Madagascar","gfdl-esm4 ssp126","shock_0.75",1,0.304661041372645,0,30
"Madagascar","gfdl-esm4 ssp585","shock_0.75",1,0.517147385369109,0.00807919199999996,30
"Madagascar","ipsl-cm6a-lr ssp126","shock_0.75",1,0.194456505409693,0.00336700326599992,30
"Madagascar","ipsl-cm6a-lr ssp585","shock_0.75",1,0.328298934766388,0,30
"Malawi","gfdl-esm4 ssp126","shock_0.75",0.998775352954464,0.491762289165326,0.0292457071431704,30
"Malawi","gfdl-esm4 ssp585","shock_0.75",0.999915571416509,0.711350593890937,0.125156087236634,30
"Malawi","ipsl-cm6a-lr ssp126","shock_0.75",1,0.639819134325155,0.0560206304856855,30
"Malawi","ipsl-cm6a-lr ssp585","shock_0.75",1,0.587712058708583,0.0478029441899926,30
"Malaysia","gfdl-esm4 ssp126","shock_0.75",1,0.531212005241763,0.0180163145319706,30
"Malaysia","gfdl-esm4 ssp585","shock_0.75",0.99948770590591,0.407184442403776,-6.66133814775094e-16,30
"Malaysia","ipsl-cm6a-lr ssp126","shock_0.75",0.999855987616843,0.520401725081731,0.0658757931119307,30
"Malaysia","ipsl-cm6a-lr ssp585","shock_0.75",0.990769679754336,0.237695908503993,0.00224399557799959,30
"Maldives","gfdl-esm4 ssp126","shock_0.75",0.750025,0,NA,30
"Maldives","gfdl-esm4 ssp585","shock_0.75",0.6667,0,NA,30
"Maldives","ipsl-cm6a-lr ssp126","shock_0.75",0.807112268749966,0,NA,30
"Maldives","ipsl-cm6a-lr ssp585","shock_0.75",1,0,NA,30
"Mali","gfdl-esm4 ssp126","shock_0.75",0.999121089016533,0.357550595531674,0.0137699728649999,30
"Mali","gfdl-esm4 ssp585","shock_0.75",0.996776946966225,0.276520195507777,0.0142846931177635,30
"Mali","ipsl-cm6a-lr ssp126","shock_0.75",1,0.548251158006805,0.0527025124252489,30
"Mali","ipsl-cm6a-lr ssp585","shock_0.75",1,0.878685948220847,0.251449088863171,30
"Malta","gfdl-esm4 ssp126","shock_0.75",0.966629028320312,0.0625,NA,30
"Malta","gfdl-esm4 ssp585","shock_0.75",0.90625,0,NA,30
"Malta","ipsl-cm6a-lr ssp126","shock_0.75",0.94977534963352,0,NA,30
"Malta","ipsl-cm6a-lr ssp585","shock_0.75",0.979071806762433,0.0833249999999999,NA,30
"Marshall Islands","gfdl-esm4 ssp126","shock_0.75",1,0,NA,30
"Marshall Islands","gfdl-esm4 ssp585","shock_0.75",1,0,NA,30
"Marshall Islands","ipsl-cm6a-lr ssp126","shock_0.75",0.957144632081631,0,NA,30
"Marshall Islands","ipsl-cm6a-lr ssp585","shock_0.75",1,0,NA,30
"Mauritania","gfdl-esm4 ssp126","shock_0.75",0.994420086111747,0.479503745754319,0.0549325074058793,30
"Mauritania","gfdl-esm4 ssp585","shock_0.75",1,0.140073242563005,0,30
"Mauritania","ipsl-cm6a-lr ssp126","shock_0.75",0.98749185467132,0.284274544663973,0,30
"Mauritania","ipsl-cm6a-lr ssp585","shock_0.75",1,0.84850234915594,0.294790082135,30
"Mauritius","gfdl-esm4 ssp126","shock_0.75",1,0.5,NA,30
"Mauritius","gfdl-esm4 ssp585","shock_0.75",1,0,NA,30
"Mauritius","ipsl-cm6a-lr ssp126","shock_0.75",0.876548149074068,0.22221111,NA,30
"Mauritius","ipsl-cm6a-lr ssp585","shock_0.75",1,0,NA,30
"Mexico","gfdl-esm4 ssp126","shock_0.75",0.998469983535282,0.602506238065178,0.0923178952037629,30
"Mexico","gfdl-esm4 ssp585","shock_0.75",0.999720855997204,0.817311950890289,0.347652035368784,30
"Mexico","ipsl-cm6a-lr ssp126","shock_0.75",0.999981841367487,0.941290531808423,0.468482985484251,30
"Mexico","ipsl-cm6a-lr ssp585","shock_0.75",1,0.660426533216565,0.0684394552408265,30
"Micronesia","gfdl-esm4 ssp126","shock_0.75",1,0,NA,30
"Micronesia","gfdl-esm4 ssp585","shock_0.75",1,0,NA,30
"Micronesia","ipsl-cm6a-lr ssp126","shock_0.75",1,0,NA,30
"Micronesia","ipsl-cm6a-lr ssp585","shock_0.75",0.97802822265625,0,NA,30
"Moldova","gfdl-esm4 ssp126","shock_0.75",0.999869072837738,0.734209678720306,0.0667494089956849,30
"Moldova","gfdl-esm4 ssp585","shock_0.75",1,0.521931502642088,0.0331932113771466,30
"Moldova","ipsl-cm6a-lr ssp126","shock_0.75",0.896261237213567,0.219901450930642,0.0218159999999999,30
"Moldova","ipsl-cm6a-lr ssp585","shock_0.75",1,0.579083084270221,0.0715475248393679,30
"Monaco","gfdl-esm4 ssp126","shock_0.75",0.999928551271048,0.313898595172965,0.00454499999999969,30
"Monaco","gfdl-esm4 ssp585","shock_0.75",0.983833075967103,0.210703007118449,0,30
"Monaco","ipsl-cm6a-lr ssp126","shock_0.75",0.996638672027533,0.226897716219922,0.00181799999999999,30
"Monaco","ipsl-cm6a-lr ssp585","shock_0.75",1,0.714479170611578,0.100596734564185,30
"Mongolia","gfdl-esm4 ssp126","shock_0.75",0.997022597174856,0.348516565813403,0.0242381476928248,30
"Mongolia","gfdl-esm4 ssp585","shock_0.75",1,0.238051810545585,1.11022302462516e-16,30
"Mongolia","ipsl-cm6a-lr ssp126","shock_0.75",0.993782863601254,0.282457486408849,0.0137942178671161,30
"Mongolia","ipsl-cm6a-lr ssp585","shock_0.75",0.998554139022418,0.365462374266694,0.0314754906172168,30
"Montenegro","gfdl-esm4 ssp126","shock_0.75",0.999485849614788,0.589262759118113,0.114032139082962,30
"Montenegro","gfdl-esm4 ssp585","shock_0.75",0.999330196539421,0.466021465841675,0.013635,30
"Montenegro","ipsl-cm6a-lr ssp126","shock_0.75",0.998947835921245,0.477339585623327,0,30
"Montenegro","ipsl-cm6a-lr ssp585","shock_0.75",0.999943660426743,0.634186207133731,0.0465367723707181,30
"Morocco","gfdl-esm4 ssp126","shock_0.75",0.999786644023349,0.732347611753652,0.0976576682010105,30
"Morocco","gfdl-esm4 ssp585","shock_0.75",1,0.870806030691514,0.205986516524827,30
"Morocco","ipsl-cm6a-lr ssp126","shock_0.75",0.999976050507303,0.714511732750073,0.0557707491979244,30
"Morocco","ipsl-cm6a-lr ssp585","shock_0.75",0.99999162732043,0.668758859850867,0.0673565114337366,30
"Mozambique","gfdl-esm4 ssp126","shock_0.75",0.999958625806911,0.555114313489502,0.0316515365422148,30
"Mozambique","gfdl-esm4 ssp585","shock_0.75",1,0.933611782445412,0.324239482537153,30
"Mozambique","ipsl-cm6a-lr ssp126","shock_0.75",0.999898179807777,0.64943386750191,0.0863211165077755,30
"Mozambique","ipsl-cm6a-lr ssp585","shock_0.75",1,0.8098123720285,0.154016256456506,30
"Myanmar","gfdl-esm4 ssp126","shock_0.75",1,0.985926662830834,0.754690045259016,30
"Myanmar","gfdl-esm4 ssp585","shock_0.75",0.99100945064194,0.236527686364275,0.00183599638199994,30
"Myanmar","ipsl-cm6a-lr ssp126","shock_0.75",1,0.723237241451,0.0791089602151381,30
"Myanmar","ipsl-cm6a-lr ssp585","shock_0.75",1,0.816930712803425,0.21398608563603,30
"Namibia","gfdl-esm4 ssp126","shock_0.75",0.985775297701906,0.300815372,0,30
"Namibia","gfdl-esm4 ssp585","shock_0.75",0.995825536017955,0.322895331103249,1.11022302462516e-16,30
"Namibia","ipsl-cm6a-lr ssp126","shock_0.75",0.71826759363573,0.0727199999999999,0,30
"Namibia","ipsl-cm6a-lr ssp585","shock_0.75",1,0.567986619281606,0.0363563639999998,30
"Nauru","gfdl-esm4 ssp126","shock_0.75",1,0.500025,NA,30
"Nauru","gfdl-esm4 ssp585","shock_0.75",1,0,NA,30
"Nauru","ipsl-cm6a-lr ssp126","shock_0.75",0.857111626500327,0.11108889,NA,30
"Nauru","ipsl-cm6a-lr ssp585","shock_0.75",1,0.30561111,NA,30
"Nepal","gfdl-esm4 ssp126","shock_0.75",1,0.758391979093479,0.133703034507,30
"Nepal","gfdl-esm4 ssp585","shock_0.75",1,0.847407865299262,0.178608674294894,30
"Nepal","ipsl-cm6a-lr ssp126","shock_0.75",1,0.651633696238807,0.0666540474936946,30
"Nepal","ipsl-cm6a-lr ssp585","shock_0.75",1,0.973245806227237,0.350505196774016,30
"Netherlands","gfdl-esm4 ssp126","shock_0.75",0.999173810592472,0.262327325872848,1.11022302462516e-16,30
"Netherlands","gfdl-esm4 ssp585","shock_0.75",0.999571946391588,0.301829536797958,-2.22044604925031e-16,30
"Netherlands","ipsl-cm6a-lr ssp126","shock_0.75",1,0.00908999999999993,0,30
"Netherlands","ipsl-cm6a-lr ssp585","shock_0.75",1,0.26400144397973,0.00666799999999979,30
"New Zealand","gfdl-esm4 ssp126","shock_0.75",0.997827781772107,0.582504488109029,0.0867731400000002,30
"New Zealand","gfdl-esm4 ssp585","shock_0.75",1,0.222952442625074,0,30
"New Zealand","ipsl-cm6a-lr ssp126","shock_0.75",1,0.661536837118297,0.115690248,30
"New Zealand","ipsl-cm6a-lr ssp585","shock_0.75",1,0.264143496392594,0.0013774104269999,30
"Nicaragua","gfdl-esm4 ssp126","shock_0.75",1,0.57748628804428,0.01111,30
"Nicaragua","gfdl-esm4 ssp585","shock_0.75",0.99993597950276,0.765065656664882,0.169689696,30
"Nicaragua","ipsl-cm6a-lr ssp126","shock_0.75",0.999999967411341,0.986181819130833,0.522998238925309,30
"Nicaragua","ipsl-cm6a-lr ssp585","shock_0.75",0.999982322918514,0.783355440196827,0.133344,30
"Niger","gfdl-esm4 ssp126","shock_0.75",0.987616487661266,0.278951923491089,0.0135426810441553,30
"Niger","gfdl-esm4 ssp585","shock_0.75",1,0.5271860538006,0.0582228181352795,30
"Niger","ipsl-cm6a-lr ssp126","shock_0.75",1,0.981951786584859,0.671542071839248,30
"Niger","ipsl-cm6a-lr ssp585","shock_0.75",1,0.741881760751733,0.0715817861894036,30
"Nigeria","gfdl-esm4 ssp126","shock_0.75",0.991767414658782,0.255044840645626,0.020785543806595,30
"Nigeria","gfdl-esm4 ssp585","shock_0.75",1,0.734332269933471,0.11893579021105,30
"Nigeria","ipsl-cm6a-lr ssp126","shock_0.75",1,0.904774300456258,0.387094023065206,30
"Nigeria","ipsl-cm6a-lr ssp585","shock_0.75",1,0.607630352553366,0.0494336031373019,30
"North Korea","gfdl-esm4 ssp126","shock_0.75",1,0.395030068037645,0.0115515482330167,30
"North Korea","gfdl-esm4 ssp585","shock_0.75",1,0.605583538418133,0.084742164602507,30
"North Korea","ipsl-cm6a-lr ssp126","shock_0.75",0.995883292366299,0.303429997187463,0.0076881842137102,30
"North Korea","ipsl-cm6a-lr ssp585","shock_0.75",1,0.492048855150936,0.020316860899216,30
"Norway","gfdl-esm4 ssp126","shock_0.75",1,0,0,30
"Norway","gfdl-esm4 ssp585","shock_0.75",0.959689216,0.0399999999999998,-2.22044604925031e-16,30
"Norway","ipsl-cm6a-lr ssp126","shock_0.75",0.97589335421074,0.0658365,0,30
"Norway","ipsl-cm6a-lr ssp585","shock_0.75",1,0.394338510993377,0.0166699999999995,30
"Oman","gfdl-esm4 ssp126","shock_0.75",1,0.1321525,0,30
"Oman","gfdl-esm4 ssp585","shock_0.75",1,0,0,30
"Oman","ipsl-cm6a-lr ssp126","shock_0.75",1,0.4286,0,30
"Oman","ipsl-cm6a-lr ssp585","shock_0.75",1,0.187229737857077,0,30
"Pakistan","gfdl-esm4 ssp126","shock_0.75",0.9998585742712,0.411568406386032,0.0118597491387122,30
"Pakistan","gfdl-esm4 ssp585","shock_0.75",1,0.929404350011846,0.25450281261357,30
"Pakistan","ipsl-cm6a-lr ssp126","shock_0.75",1,0.839503400286201,0.249271231156614,30
"Pakistan","ipsl-cm6a-lr ssp585","shock_0.75",1,0.764112238101152,0.121499686382595,30
"Palau","gfdl-esm4 ssp126","shock_0.75",0.75,0,NA,30
"Palau","gfdl-esm4 ssp585","shock_0.75",0.8125,0,NA,30
"Palau","ipsl-cm6a-lr ssp126","shock_0.75",1,0,NA,30
"Palau","ipsl-cm6a-lr ssp585","shock_0.75",1,0,NA,30
"Panama","gfdl-esm4 ssp126","shock_0.75",1,0.324543168006079,0.0201979800000001,30
"Panama","gfdl-esm4 ssp585","shock_0.75",1,0.412634792988684,0.0201979799999997,30
"Panama","ipsl-cm6a-lr ssp126","shock_0.75",1,0.341253643914566,-2.22044604925031e-16,30
"Panama","ipsl-cm6a-lr ssp585","shock_0.75",1,0.812476110133419,0.199660918973327,30
"Papua New Guinea","gfdl-esm4 ssp126","shock_0.75",1,0.271,0.0199999999999999,30
"Papua New Guinea","gfdl-esm4 ssp585","shock_0.75",1,0,0,30
"Papua New Guinea","ipsl-cm6a-lr ssp126","shock_0.75",0.9040076798464,0.0199999999999999,0,30
"Papua New Guinea","ipsl-cm6a-lr ssp585","shock_0.75",1,0.264,0,30
"Paraguay","gfdl-esm4 ssp126","shock_0.75",1,0.820360660199565,0.198908363834067,30
"Paraguay","gfdl-esm4 ssp585","shock_0.75",1,0.92235074581337,0.357627526898606,30
