"regions","climates","spans","at_least_two_shocks_down","at_least_three_shocks_down","time_window","at_least_one_shock_up_down","at_least_one_shock_up","at_least_one_shock_down","at_least_two_shocks_up","at_least_three_shocks_up"
"Indonesia","gfdl-esm4 ssp126","0.75",0.0201979800000001,0,30,0.4346812806157,0.941468059493813,1,0.133552409324737,0
"Indonesia","gfdl-esm4 ssp585","0.75",0.23355025878384,0.024237576,30,0.146396900146337,0.955058837460424,1,0.223251196248044,-2.22044604925031e-16
"Indonesia","ipsl-cm6a-lr ssp126","0.75",0.559872571996464,0.0852181859014,30,0.0561909643416,0.857751350685871,0.995403568250043,0.0943105346213444,0.00201979799999996
"Indonesia","ipsl-cm6a-lr ssp585","0.75",0.0656217368651202,0.00201979799999985,30,0.209426529307381,0.977881816503088,0.934275692882034,0.204315779004453,0.00605939400000011
"Iran","gfdl-esm4 ssp126","0.75",0.41268313056,0,30,0.273321201570342,0.991819992926911,0.992254001427985,0.254603476250563,0.0159068182499998
"Iran","gfdl-esm4 ssp585","0.75",0.253434826441853,0.00403959599999959,30,0.542299838717808,0.991024047823072,0.986622598268035,0.281326524354793,0.00807919199999985
"Iran","ipsl-cm6a-lr ssp126","0.75",0.0330575479145999,0,30,0.368927889000179,0.927445053497661,0.991804066219976,0.0903798411451069,0.00201979799999996
"Iran","ipsl-cm6a-lr ssp585","0.75",0.131601854738114,1.11022302462516e-16,30,0.587556836930282,0.994813284231286,1,0.474606979630138,0.0542251418223976
"Iraq","gfdl-esm4 ssp126","0.75",0.17127202537218,0.00998657010674997,30,0.222629925658525,0.94707489475733,1,0.109261308883952,0
"Iraq","gfdl-esm4 ssp585","0.75",0.608325325676228,0.0406958693992782,30,0.493570388587727,0.950736602480662,0.999823748436827,0.164991737700163,0.00550798914599993
"Iraq","ipsl-cm6a-lr ssp126","0.75",0.351878854381701,0.0484751519999999,30,0.17273568878626,0.707244498889915,0.993505463318651,0.0250989897015601,0
"Iraq","ipsl-cm6a-lr ssp585","0.75",0.150248089723676,0.00183599638199983,30,0.544351142083667,0.996821797169184,0.991099517809144,0.261284512506156,0.00764380497335615
"Ireland","gfdl-esm4 ssp126","0.75",0,0,30,0.01,0.271,0.595,0,0
"Ireland","gfdl-esm4 ssp585","0.75",0.07375,0,30,0.20993804875,0.83125685368,1,0,0
"Ireland","ipsl-cm6a-lr ssp126","0.75",0.0199999999999999,0,30,0.0658365,0.810179030338762,0.8095315456,0,0
"Ireland","ipsl-cm6a-lr ssp585","0.75",0.1168,0,30,0.3,0.6693256,1,0,0
"Israel","gfdl-esm4 ssp126","0.75",0.049030667767231,-2.22044604925031e-16,30,0.0899074045802004,1,0.795136745099018,0.55949861710863,0
"Israel","gfdl-esm4 ssp585","0.75",0.261655350405512,0,30,0.107513947246432,0.929780352617692,0.989424810891913,0.157905385135343,0
"Israel","ipsl-cm6a-lr ssp126","0.75",0.0799418979876455,0,30,0,0.827541258691132,0.844474253095935,0.0151530299999999,0
"Israel","ipsl-cm6a-lr ssp585","0.75",0.126507998017488,-2.22044604925031e-16,30,0.267860264781652,0.964673384769798,0.987169767099345,0.0313609973136861,0
"Italy","gfdl-esm4 ssp126","0.75",0.954167287338229,0.523770905661015,30,0.0792650494798411,0.785885921201846,0.99998165565108,0.03029697,0
"Italy","gfdl-esm4 ssp585","0.75",0.241654229255769,0.019045883446542,30,0.258406810725796,0.999282378981257,0.986240267757133,0.728142331791934,0.186948852359679
"Italy","ipsl-cm6a-lr ssp126","0.75",0.778323939262194,0.0337962378738725,30,0.339128026421827,0.94034056838274,0.99986827179556,0.204109766279212,0.0222175576583998
"Italy","ipsl-cm6a-lr ssp585","0.75",0.92437589231011,0.379013464131421,30,0.512389001726256,0.999997725650274,1,0.989832542631274,0.775272031455476
"Ivory Coast","gfdl-esm4 ssp126","0.75",0.0597780232078391,0,30,0.0618524781654991,0.732442549663822,0.84456024344525,0.027775,0
"Ivory Coast","gfdl-esm4 ssp585","0.75",0.0222199999999999,0,30,0.0440416280073167,0.677858582666284,0.919951544197699,0.0100989899999999,0
"Ivory Coast","ipsl-cm6a-lr ssp126","0.75",0.450561580965601,0.006059394,30,0.597786806299303,0.897205490170103,1,0.03029697,0
"Ivory Coast","ipsl-cm6a-lr ssp585","0.75",0.515800720222985,0.0201979799999997,30,0.1933979833786,0.548508089925998,1,0,0
"Jamaica","gfdl-esm4 ssp126","0.75",0,0,30,0,0.45325,0.6112,0,0
"Jamaica","gfdl-esm4 ssp585","0.75",0.325,0.0249999999999999,30,0,0.25,1,0,0
"Jamaica","ipsl-cm6a-lr ssp126","0.75",0.0494443888999998,0,30,0.134610803371504,0.707089839062687,1,0.0330621110999999,0
"Jamaica","ipsl-cm6a-lr ssp585","0.75",0.01667,0,30,0.524179081136095,0.980319586484199,1,0.0822286111,0
"Japan","gfdl-esm4 ssp126","0.75",0.19542154783693,0.00363599999999997,30,0.235691114600566,0.979439925522996,1,0.231346085871641,0.0181455453283134
"Japan","gfdl-esm4 ssp585","0.75",0.303641803576773,0,30,0.907231993261318,0.997156806240833,1,0.65088852888553,0.18352988336788
"Japan","ipsl-cm6a-lr ssp126","0.75",0.0518799127141304,0,30,0.188207672051673,0.98519578925751,0.836751212753199,0.36354502174905,0.0440937698123656
"Japan","ipsl-cm6a-lr ssp585","0.75",0.433039515096856,0.0208804714891508,30,0.623023235143204,0.991998550881501,1,0.335608701943298,0.0246600778324312
"Jordan","gfdl-esm4 ssp126","0.75",0.255611369383884,1.11022302462516e-16,30,0.367069997556267,0.934940520232348,1,0.124328055667458,-2.22044604925031e-16
"Jordan","gfdl-esm4 ssp585","0.75",0.191516906865696,0,30,0.412881642652564,0.972301846307777,0.995465132416844,0.27007438330137,0
"Jordan","ipsl-cm6a-lr ssp126","0.75",0.0602471226852,1.11022302462516e-16,30,0.524361983932732,0.91934927583766,0.994942841745633,0.185834205609256,0
"Jordan","ipsl-cm6a-lr ssp585","0.75",0.176000700290665,0.00330512399999983,30,0.225814874797785,0.959298911981671,0.942988790061873,0.0743652899999999,0
"Kazakhstan","gfdl-esm4 ssp126","0.75",0.589677713132657,0.228760751475236,30,0.150079231958086,0.994585670874695,0.991496073574488,0.518866644408539,0.0902530156132043
"Kazakhstan","gfdl-esm4 ssp585","0.75",0.211593687811821,0.0124872880707518,30,0.183640811858574,0.966699672112753,0.984683891154389,0.351240920353179,0.011348854808848
"Kazakhstan","ipsl-cm6a-lr ssp126","0.75",0.282050412483013,0.0109870394271976,30,0.563101458446553,0.99679375421216,0.995772752213854,0.469502505497162,0.0323167679999996
"Kazakhstan","ipsl-cm6a-lr ssp585","0.75",0.363689281732706,0.0378113454636109,30,0.449440422001811,0.950865099914128,0.993898496631029,0.162818748224581,0.000917998190999914
"Kenya","gfdl-esm4 ssp126","0.75",0.522547824914411,0.110071981515739,30,0.189225215780217,0.961528546777817,0.991588355288736,0,0
"Kenya","gfdl-esm4 ssp585","0.75",0.470030789425749,0.03508740606,30,0.567004218753785,0.967955264102692,1,0.188091076689613,0.00282606300361787
"Kenya","ipsl-cm6a-lr ssp126","0.75",0.65199865010027,0.0651648417069433,30,0.466681961465221,0.991043290080564,0.999903358831645,0.128752529212611,0.00100989899999993
"Kenya","ipsl-cm6a-lr ssp585","0.75",0.828694601779024,0.2904838384,30,0.387589081441012,0.976080551304031,1,0.143952991968529,0.00111099999999975
"Kiribati","gfdl-esm4 ssp126","0.75",1,NA,30,0,0.75,1,0,NA
"Kiribati","gfdl-esm4 ssp585","0.75",0,NA,30,0.375,0.875,0.96044921875,0,NA
"Kiribati","ipsl-cm6a-lr ssp126","0.75",0.0416749999999999,NA,30,0,0,1,0,NA
"Kiribati","ipsl-cm6a-lr ssp585","0.75",0.513868750486125,NA,30,0.125025,0.832591195398448,1,0,NA
"Kuwait","gfdl-esm4 ssp126","0.75",0.0591673873159999,0.00288629134199991,30,0.103480182853783,0.984070042706741,1,0.110937702473292,0
"Kuwait","gfdl-esm4 ssp585","0.75",0.276148414969013,0.0106575622626727,30,0.413497041208668,0.937123717060139,0.997530515834282,0.127877485724585,0.00144314567100001
"Kuwait","ipsl-cm6a-lr ssp126","0.75",0.25904047718645,0.0214275,30,0.201404661465647,0.767751922885621,0.960982138784212,0.0733016685482499,0
"Kuwait","ipsl-cm6a-lr ssp585","0.75",0.375504488991045,0.0158433253103396,30,0.654654496410759,0.989431247288734,1,0.221568926976238,0.00971323272117008
"Kyrgyzstan","gfdl-esm4 ssp126","0.75",0.633630622325535,0.144171131345921,30,0.306182687722838,0.920827377645236,0.999490740074998,0.0677011640097139,0
"Kyrgyzstan","gfdl-esm4 ssp585","0.75",0.096305973683047,0.00460839690204884,30,0.221396187064054,0.899720989065713,0.992650305080767,0.0474031812911873,0.000917998190999914
"Kyrgyzstan","ipsl-cm6a-lr ssp126","0.75",0.46791422620708,0.0475020294788729,30,0.0428877106545669,0.81819281809235,0.997585688455649,0.120751478283791,0.00653515146252548
"Kyrgyzstan","ipsl-cm6a-lr ssp585","0.75",0.0829225726142028,0,30,0.272865123542683,0.940031485209825,1,0.0889832245299153,0
"Laos","gfdl-esm4 ssp126","0.75",0.882210848658908,0.344682790912442,30,0.179372377660814,0.978160943211264,1,0.314374876487343,0.0201639852363633
"Laos","gfdl-esm4 ssp585","0.75",0.796307502040861,0.128536215706896,30,0.38599277139487,0.913738695311387,1,0.0730318947306399,0.00302969699999989
"Laos","ipsl-cm6a-lr ssp126","0.75",0.0201979800000001,0,30,0.0621496201406465,0.811243791448272,0.727894426220997,0.0200959904009798,0
"Laos","ipsl-cm6a-lr ssp585","0.75",0.943589096189143,0.337479096726828,30,0.394886776478488,0.952945769281951,1,0.205266859992455,0.0140946882214515
"Latvia","gfdl-esm4 ssp126","0.75",0.519859048818452,0.0800550559486736,30,0.134755230223274,0.703525426511185,0.999278851804408,0,0
"Latvia","gfdl-esm4 ssp585","0.75",0.1792,-4.44089209850063e-16,30,0.119692,0.8928614944,1,0.0737499999999998,-2.22044604925031e-16
"Latvia","ipsl-cm6a-lr ssp126","0.75",0.588288665875,0.0954599999999999,30,0.144741348520734,0.544411449271,0.997025145626833,0.01667,0
"Latvia","ipsl-cm6a-lr ssp585","0.75",0.186108161580024,0.00793568683889712,30,0.099858736833085,0.769420706880831,0.922344446985329,0,0
"Lebanon","gfdl-esm4 ssp126","0.75",0.169623518078203,0,30,0.233626966070122,1,1,0.112697848132986,0
"Lebanon","gfdl-esm4 ssp585","0.75",0.379066469737992,-2.22044604925031e-16,30,0.119367681194163,0.945914477759552,0.996312820917668,0.0647460255833634,-2.22044604925031e-16
"Lebanon","ipsl-cm6a-lr ssp126","0.75",0.0713979504000001,2.22044604925031e-16,30,0.349548871152829,0.986558828670195,0.890062659924125,0.049030667767231,-2.22044604925031e-16
"Lebanon","ipsl-cm6a-lr ssp585","0.75",0.147926031744525,-2.22044604925031e-16,30,0.421149126778036,0.990204223544603,0.989224798832028,0.245007445934242,0.0096304894320931
"Lesotho","gfdl-esm4 ssp126","0.75",0.786902736003637,0.28998299561884,30,0.0998679170977421,0.588473814283835,0.998869930571504,0.00826280999999995,0
"Lesotho","gfdl-esm4 ssp585","0.75",0.774395446783053,0.211987435462951,30,0.181962101256119,0.904968719480981,0.998520249784093,0.131189401628274,0.00247884300000001
"Lesotho","ipsl-cm6a-lr ssp126","0.75",0.335432119944463,0.032151223048576,30,0.0597940438759837,0.718910834635263,0.978897425942489,0.0172777010570999,0
"Lesotho","ipsl-cm6a-lr ssp585","0.75",0.574690335698365,0.0816463534039372,30,0.123728509238881,0.700705235652348,0.998595980791128,0.00826280999999995,0
"Liberia","gfdl-esm4 ssp126","0.75",0,0,30,0.056834471150871,0.852231992615395,0.897807463666576,0.0280953903617999,0
"Liberia","gfdl-esm4 ssp585","0.75",0.110023557701126,0.00201979799999996,30,0.346362968206526,0.983436009353966,0.980420976485409,0.289562362564235,0.0181781819999999
"Liberia","ipsl-cm6a-lr ssp126","0.75",0.331705943864764,0.00201979799999985,30,0.436325258657568,0.978457702268261,1,0.300215200945048,0.0140815377440326
"Liberia","ipsl-cm6a-lr ssp585","0.75",0.512325287901389,0.0380089994435273,30,0.286911834693942,0.966374574728979,1,0.158746327698384,0
"Libya","gfdl-esm4 ssp126","0.75",0.0909,0,30,0.34544,0.955738416732026,1,0.109540538089312,0
"Libya","gfdl-esm4 ssp585","0.75",0.0909,0,30,0.648863948580344,0.986566724160103,1,0.213338278428999,0
"Libya","ipsl-cm6a-lr ssp126","0.75",0.0836281212,0,30,0.368476809108945,0.949223027818067,0.986680765084762,0.0977775555999998,-2.22044604925031e-16
"Libya","ipsl-cm6a-lr ssp585","0.75",0.534667504341132,0.00909181799999981,30,0.633455534394613,0.984267883285251,1,0.164271486123298,0.00303060599999994
"Liechtenstein","gfdl-esm4 ssp126","0.75",0.309402553276527,0.00201979799999996,30,0.257552705430993,0.87906763516012,1,0.05164432454634,0
"Liechtenstein","gfdl-esm4 ssp585","0.75",0.634999746541952,0.122075391481176,30,0.1259281981,0.772304618128929,1,0.0190971901808998,0
"Liechtenstein","ipsl-cm6a-lr ssp126","0.75",0.129025,0.00599999999999989,30,0.0694084150000001,0.7060672,1,0,0
"Liechtenstein","ipsl-cm6a-lr ssp585","0.75",0.0125,0,30,0.1850995703125,0.784627486328125,0.97106599,0.0371874999999998,0
"Lithuania","gfdl-esm4 ssp126","0.75",0.472650544102408,0.0288734673757717,30,0.0334843749999999,0.805049456643215,0.999049137235967,0.0349409374999999,0
"Lithuania","gfdl-esm4 ssp585","0.75",0.23168,0,30,0.16224814140625,0.866836463264313,1,0.05,0
"Lithuania","ipsl-cm6a-lr ssp126","0.75",0.663840381816894,0.0879045041249995,30,0.684533749249806,0.863647273259068,0.999907997930766,0,0
"Lithuania","ipsl-cm6a-lr ssp585","0.75",0.280269526815901,0.0136349999999998,30,0.181089941841594,0.855341523372528,0.989795995305028,0.0208375000000001,0
"Macedonia","gfdl-esm4 ssp126","0.75",0.371745362745128,0.0323167679999998,30,0.032541414422,0.999584680885104,0.960806072557074,0.886195408658925,0.350097483534677
"Macedonia","gfdl-esm4 ssp585","0.75",0.398022368896523,0.0883327275199997,30,0.263364193073824,0.999894377998011,0.982543444112622,0.855512682158285,0.240244291409803
"Macedonia","ipsl-cm6a-lr ssp126","0.75",0.117936944850845,0.00100989899999993,30,0.0813216388744448,0.963709611528601,0.900487835052192,0.381556714380993,0.0323167679999998
"Macedonia","ipsl-cm6a-lr ssp585","0.75",0.298150073932319,0.0363563639999999,30,0.022218889,0.997948071679944,0.985464612103211,0.794445666844285,0.26394048867295
"Madagascar","gfdl-esm4 ssp126","0.75",0.146556507190827,0,30,0.130051527745358,0.970736162052912,1,0.0592803935085126,0
"Madagascar","gfdl-esm4 ssp585","0.75",0.297206121996832,0.00807919199999996,30,0.319810219533625,0.898985090294407,1,0.0300929908019597,0
"Madagascar","ipsl-cm6a-lr ssp126","0.75",0.129053984422,0,30,0.01234321,0.790617386621284,1,0.0750936565732939,0.00336700326599992
"Madagascar","ipsl-cm6a-lr ssp585","0.75",0.232353976747033,0,30,0.143744781684708,0.607586330310303,1,0,0
"Malawi","gfdl-esm4 ssp126","0.75",0.25524979018472,0,30,0.201742457611428,0.941002141227923,0.978288436118365,0.166581192760276,0.00897907388244301
"Malawi","gfdl-esm4 ssp585","0.75",0.40302530591225,0.0322009170312707,30,0.530442941538402,0.919396625123179,0.998729787119644,0.13808854123895,0.00807919199999985
"Malawi","ipsl-cm6a-lr ssp126","0.75",0.478494028312122,0.0493096176738287,30,0.302429341991795,0.86993788984319,1,0.0222199999999999,0
"Malawi","ipsl-cm6a-lr ssp585","0.75",0.342225976645686,0.020058659554621,30,0.333143125753283,0.942104763860494,1,0.124720912786324,0.00615107446739993
"Malaysia","gfdl-esm4 ssp126","0.75",0.470037249113533,0.00555499999999987,30,0.119384693483938,0.673471685581049,1,0,0
"Malaysia","gfdl-esm4 ssp585","0.75",0.282346096027185,-2.22044604925031e-16,30,0.164352765373646,0.886397810011598,0.99541889211906,0.0223175460456418,-2.22044604925031e-16
"Malaysia","ipsl-cm6a-lr ssp126","0.75",0.361622424,0.0606048479999999,30,0.17633028316579,0.941595847149201,0.997259705737682,0.124254020029504,0.00448799115599985
"Malaysia","ipsl-cm6a-lr ssp585","0.75",0.168649861230482,0,30,0.02222,0.643256732885096,0.974126154306114,0.0622153335320343,0.00224399557799959
"Maldives","gfdl-esm4 ssp126","0.75",0,NA,30,0,0.25,0.6667,0,NA
"Maldives","gfdl-esm4 ssp585","0.75",0,NA,30,0,0,0.6667,0,NA
"Maldives","ipsl-cm6a-lr ssp126","0.75",0,NA,30,0,0.807112268749966,0,0,NA
"Maldives","ipsl-cm6a-lr ssp585","0.75",0,NA,30,0,0.861130555,1,0,NA
"Mali","gfdl-esm4 ssp126","0.75",0.307929518599071,0.0110159782919999,30,0.105556765928193,0.664871986452611,0.997080959315899,0.00826280999999995,0
"Mali","gfdl-esm4 ssp585","0.75",0.226490465267369,0.0142846931177635,30,0.048829230491925,0.853399696496216,0.97779266609267,0.02478843,0
"Mali","ipsl-cm6a-lr ssp126","0.75",0.191063152338598,0,30,0.425227200222461,0.84919430487192,1,0.0575354407207105,0
"Mali","ipsl-cm6a-lr ssp585","0.75",0.169196096798257,0.00403959599999981,30,0.78854436418161,0.991559566642268,1,0.431407651849517,0.00183599638199983
"Malta","gfdl-esm4 ssp126","0.75",0,NA,30,0.0625,0.68359375,0.89453125,0,NA
"Malta","gfdl-esm4 ssp585","0.75",0,NA,30,0,0.5,0.8125,0,NA
"Malta","ipsl-cm6a-lr ssp126","0.75",0,NA,30,0.05556111,0.832591195398448,0.66665,0,NA
"Malta","ipsl-cm6a-lr ssp585","0.75",0,NA,30,0.083325,0.537050927037,0.954793746310754,0,NA
"Marshall Islands","gfdl-esm4 ssp126","0.75",0,NA,30,0,0.75,1,0,NA
"Marshall Islands","gfdl-esm4 ssp585","0.75",0,NA,30,0,0,1,0,NA
"Marshall Islands","ipsl-cm6a-lr ssp126","0.75",0,NA,30,0,0.537050927037,0.907429627963,0,NA
"Marshall Islands","ipsl-cm6a-lr ssp585","0.75",0,NA,30,0,0,1,0,NA
"Mauritania","gfdl-esm4 ssp126","0.75",0.0869869199639404,0,30,0.387468434925576,0.799987812395972,0.972102130599665,0.1009899,0
"Mauritania","gfdl-esm4 ssp585","0.75",0,0,30,0.1313002525,0.751669516736604,1,0.0100989899999999,0
"Mauritania","ipsl-cm6a-lr ssp126","0.75",0.0222199999999999,0,30,0.267631491539219,0.897043385865038,0.876582558128585,0.0100989899999999,0
"Mauritania","ipsl-cm6a-lr ssp585","0.75",0.58335,0,30,0.636391093618,0.86320004140998,1,0,0
"Mauritius","gfdl-esm4 ssp126","0.75",0,NA,30,0.5,0.875,1,0,NA
"Mauritius","gfdl-esm4 ssp585","0.75",0,NA,30,0,0,1,0,NA
