"regions","climates","spans","at_least_half_shocks","at_least_half_bis_shocks","time_window"
52,"gfdl-esm4 ssp126","shock_0.5",0.18053764289051,0.18053764289051,30
52,"gfdl-esm4 ssp585","shock_0.5",0.680102904129074,0.680102904129074,30
52,"ipsl-cm6a-lr ssp126","shock_0.5",0.0773047406549983,0.0773047406549983,30
52,"ipsl-cm6a-lr ssp585","shock_0.5",0.927198748034547,0.927198748034547,30
94,"gfdl-esm4 ssp126","shock_0.5",0.278004666830998,0.278004666830998,30
94,"gfdl-esm4 ssp585","shock_0.5",0.0432974918040364,0.0432974918040364,30
94,"ipsl-cm6a-lr ssp126","shock_0.5",0.0408148058564378,0.0408148058564378,30
94,"ipsl-cm6a-lr ssp585","shock_0.5",0.0695254661555164,0.0695254661555164,30
95,"gfdl-esm4 ssp126","shock_0.5",0.0151623500826634,0.0151623500826634,30
95,"gfdl-esm4 ssp585","shock_0.5",0.0136893270405006,0.0136893270405006,30
95,"ipsl-cm6a-lr ssp126","shock_0.5",0.159015815887062,0.159015815887062,30
95,"ipsl-cm6a-lr ssp585","shock_0.5",0.0333266524742922,0.0333266524742922,30
97,"gfdl-esm4 ssp126","shock_0.5",0.0547762316706413,0.0547762316706413,30
97,"gfdl-esm4 ssp585","shock_0.5",0.0335747008711422,0.0335747008711422,30
97,"ipsl-cm6a-lr ssp126","shock_0.5",0.114041635511585,0.114041635511585,30
97,"ipsl-cm6a-lr ssp585","shock_0.5",0.0669194802031041,0.0669194802031041,30
98,"gfdl-esm4 ssp126","shock_0.5",0.12,0.73149491956375,30
98,"gfdl-esm4 ssp585","shock_0.5",0.0879999999999997,0.821042795546875,30
98,"ipsl-cm6a-lr ssp126","shock_0.5",0.0333399999999998,0.840750065065,30
98,"ipsl-cm6a-lr ssp585","shock_0.5",0.1040128,0.81523423438559,30
99,"gfdl-esm4 ssp126","shock_0.5",0.0338160758748053,0.0338160758748053,30
99,"gfdl-esm4 ssp585","shock_0.5",0.0710204850081135,0.0710204850081135,30
99,"ipsl-cm6a-lr ssp126","shock_0.5",0.0154011998189411,0.0154011998189411,30
99,"ipsl-cm6a-lr ssp585","shock_0.5",0.0492671141579228,0.0492671141579228,30
120,"gfdl-esm4 ssp126","shock_0.5",0.202539214576129,0.202539214576129,30
120,"gfdl-esm4 ssp585","shock_0.5",0.333658146169816,0.333658146169816,30
120,"ipsl-cm6a-lr ssp126","shock_0.5",0.116095789744013,0.116095789744013,30
120,"ipsl-cm6a-lr ssp585","shock_0.5",0.930100886833678,0.930100886833678,30
121,"gfdl-esm4 ssp126","shock_0.5",0.0139775757705491,0.0139775757705491,30
121,"gfdl-esm4 ssp585","shock_0.5",0.114416867617796,0.114416867617796,30
121,"ipsl-cm6a-lr ssp126","shock_0.5",0.0450119439646186,0.0450119439646186,30
121,"ipsl-cm6a-lr ssp585","shock_0.5",0.0697018717255986,0.0697018717255986,30
123,"gfdl-esm4 ssp126","shock_0.5",0.091225772987087,0.091225772987087,30
123,"gfdl-esm4 ssp585","shock_0.5",0.279900833911037,0.279900833911037,30
123,"ipsl-cm6a-lr ssp126","shock_0.5",0.205068450873747,0.205068450873747,30
123,"ipsl-cm6a-lr ssp585","shock_0.5",0.859167234364468,0.859167234364468,30
124,"gfdl-esm4 ssp126","shock_0.5",0.0288370009210386,0.0288370009210386,30
124,"gfdl-esm4 ssp585","shock_0.5",0.0411888625857751,0.0411888625857751,30
124,"ipsl-cm6a-lr ssp126","shock_0.5",0.00536230382424452,0.00536230382424452,30
124,"ipsl-cm6a-lr ssp585","shock_0.5",0.114981668164069,0.114981668164069,30
127,"gfdl-esm4 ssp126","shock_0.5",0.515069227370658,0.515069227370658,30
127,"gfdl-esm4 ssp585","shock_0.5",0.845115192191459,0.845115192191459,30
127,"ipsl-cm6a-lr ssp126","shock_0.5",0.149765834337465,0.149765834337465,30
127,"ipsl-cm6a-lr ssp585","shock_0.5",0.628567995890149,0.628567995890149,30
128,"gfdl-esm4 ssp126","shock_0.5",0.0571275819431999,0.0571275819431999,30
128,"gfdl-esm4 ssp585","shock_0.5",0.0727307438913263,0.0727307438913263,30
128,"ipsl-cm6a-lr ssp126","shock_0.5",0.0513588489134976,0.0513588489134976,30
128,"ipsl-cm6a-lr ssp585","shock_0.5",0.0330613750560323,0.0330613750560323,30
130,"gfdl-esm4 ssp126","shock_0.5",0.401142720410772,0.401142720410772,30
130,"gfdl-esm4 ssp585","shock_0.5",0.0804115779017295,0.0804115779017295,30
130,"ipsl-cm6a-lr ssp126","shock_0.5",0.237655591446435,0.237655591446435,30
130,"ipsl-cm6a-lr ssp585","shock_0.5",0.218669593727246,0.218669593727246,30
132,"gfdl-esm4 ssp126","shock_0.5",0.0269292521814813,0.0269292521814813,30
132,"gfdl-esm4 ssp585","shock_0.5",0.176953574559447,0.176953574559447,30
132,"ipsl-cm6a-lr ssp126","shock_0.5",0.163006768285801,0.163006768285801,30
132,"ipsl-cm6a-lr ssp585","shock_0.5",0.845285464444525,0.845285464444525,30
135,"gfdl-esm4 ssp126","shock_0.5",0.268744522053258,0.268744522053258,30
135,"gfdl-esm4 ssp585","shock_0.5",0.26106895629411,0.26106895629411,30
135,"ipsl-cm6a-lr ssp126","shock_0.5",0.119993687047733,0.119993687047733,30
135,"ipsl-cm6a-lr ssp585","shock_0.5",0.200702006299234,0.200702006299234,30
136,"gfdl-esm4 ssp126","shock_0.5",0.100740610050419,0.100740610050419,30
136,"gfdl-esm4 ssp585","shock_0.5",0.245425672704177,0.245425672704177,30
136,"ipsl-cm6a-lr ssp126","shock_0.5",0.0115964931484892,0.0115964931484892,30
136,"ipsl-cm6a-lr ssp585","shock_0.5",0.198735410180036,0.198735410180036,30
137,"gfdl-esm4 ssp126","shock_0.5",0.038900766047922,0.038900766047922,30
137,"gfdl-esm4 ssp585","shock_0.5",0.099711673531662,0.099711673531662,30
137,"ipsl-cm6a-lr ssp126","shock_0.5",0.108688059447182,0.108688059447182,30
137,"ipsl-cm6a-lr ssp585","shock_0.5",0.732393888774463,0.732393888774463,30
140,"gfdl-esm4 ssp126","shock_0.5",0.023594859706062,0.023594859706062,30
140,"gfdl-esm4 ssp585","shock_0.5",0.184136981019612,0.184136981019612,30
140,"ipsl-cm6a-lr ssp126","shock_0.5",0.0126839135639366,0.0126839135639366,30
140,"ipsl-cm6a-lr ssp585","shock_0.5",0.120712723935495,0.120712723935495,30
141,"gfdl-esm4 ssp126","shock_0.5",0.024819544282594,0.267998539891054,30
141,"gfdl-esm4 ssp585","shock_0.5",0.215873017813322,0.52065235745252,30
141,"ipsl-cm6a-lr ssp126","shock_0.5",0.0414337565314604,0.27549147815178,30
141,"ipsl-cm6a-lr ssp585","shock_0.5",0.155992686097174,0.609079611958682,30
145,"gfdl-esm4 ssp126","shock_0.5",0.182049655992105,0.182049655992105,30
145,"gfdl-esm4 ssp585","shock_0.5",0.0637044466885983,0.0637044466885983,30
145,"ipsl-cm6a-lr ssp126","shock_0.5",0.239470947363391,0.239470947363391,30
145,"ipsl-cm6a-lr ssp585","shock_0.5",0.756342582426823,0.756342582426823,30
146,"gfdl-esm4 ssp126","shock_0.5",0.0259959625493258,0.0259959625493258,30
146,"gfdl-esm4 ssp585","shock_0.5",0.0207257808206703,0.0207257808206703,30
146,"ipsl-cm6a-lr ssp126","shock_0.5",0.122200063478979,0.122200063478979,30
146,"ipsl-cm6a-lr ssp585","shock_0.5",0.121264205281224,0.121264205281224,30
147,"gfdl-esm4 ssp126","shock_0.5",0.108051293811381,0.108051293811381,30
147,"gfdl-esm4 ssp585","shock_0.5",0.0909838806992249,0.0909838806992249,30
147,"ipsl-cm6a-lr ssp126","shock_0.5",0.0289822589961681,0.0289822589961681,30
147,"ipsl-cm6a-lr ssp585","shock_0.5",0.179403646155174,0.179403646155174,30
149,"gfdl-esm4 ssp126","shock_0.5",0.130804567201027,0.130804567201027,30
149,"gfdl-esm4 ssp585","shock_0.5",0.0275137733700962,0.0275137733700962,30
149,"ipsl-cm6a-lr ssp126","shock_0.5",0.00504337562405877,0.00504337562405877,30
149,"ipsl-cm6a-lr ssp585","shock_0.5",0.101848635992411,0.101848635992411,30
151,"gfdl-esm4 ssp126","shock_0.5",0.0160728938822605,0.0160728938822605,30
151,"gfdl-esm4 ssp585","shock_0.5",0.543327168232754,0.543327168232754,30
151,"ipsl-cm6a-lr ssp126","shock_0.5",0.678001839166249,0.678001839166249,30
151,"ipsl-cm6a-lr ssp585","shock_0.5",0.409115206129006,0.409115206129006,30
152,"gfdl-esm4 ssp126","shock_0.5",0.14851026820582,0.14851026820582,30
152,"gfdl-esm4 ssp585","shock_0.5",0.0411814414908981,0.0411814414908981,30
152,"ipsl-cm6a-lr ssp126","shock_0.5",0.0149929418678177,0.0149929418678177,30
152,"ipsl-cm6a-lr ssp585","shock_0.5",0.14541611512134,0.14541611512134,30
188,"gfdl-esm4 ssp126","shock_0.5",0.0108543326893309,0.0108543326893309,30
188,"gfdl-esm4 ssp585","shock_0.5",0.000826280999999929,0.000826280999999929,30
188,"ipsl-cm6a-lr ssp126","shock_0.5",0.0735267350444105,0.0735267350444105,30
188,"ipsl-cm6a-lr ssp585","shock_0.5",0.246885300109525,0.246885300109525,30
579,"gfdl-esm4 ssp126","shock_0.5",0.0827209762517748,0.0827209762517748,30
579,"gfdl-esm4 ssp585","shock_0.5",0.119855396334021,0.119855396334021,30
579,"ipsl-cm6a-lr ssp126","shock_0.5",0.0582280249256854,0.0582280249256854,30
579,"ipsl-cm6a-lr ssp585","shock_0.5",0.170392434787774,0.170392434787774,30
582,"gfdl-esm4 ssp126","shock_0.5",0.313795,0.916362573080078,30
582,"gfdl-esm4 ssp585","shock_0.5",0,0.800056214782715,30
582,"ipsl-cm6a-lr ssp126","shock_0.5",0.13336,0.96151949899801,30
582,"ipsl-cm6a-lr ssp585","shock_0.5",0.2026912,0.963152372545191,30
583,"gfdl-esm4 ssp126","shock_0.5",0.080390660835535,0.080390660835535,30
583,"gfdl-esm4 ssp585","shock_0.5",0.147733555334829,0.147733555334829,30
583,"ipsl-cm6a-lr ssp126","shock_0.5",0.713204473144325,0.713204473144325,30
583,"ipsl-cm6a-lr ssp585","shock_0.5",0.0435124668758777,0.0435124668758777,30
620,"gfdl-esm4 ssp126","shock_0.5",0.293967366441942,0.293967366441942,30
620,"gfdl-esm4 ssp585","shock_0.5",0.0330277355796785,0.0330277355796785,30
620,"ipsl-cm6a-lr ssp126","shock_0.5",0.0709885159170279,0.0709885159170279,30
620,"ipsl-cm6a-lr ssp585","shock_0.5",0.0534601351227934,0.0534601351227934,30
640,"gfdl-esm4 ssp126","shock_0.5",0.253208089050946,0.253208089050946,30
640,"gfdl-esm4 ssp585","shock_0.5",0.225054941110261,0.225054941110261,30
640,"ipsl-cm6a-lr ssp126","shock_0.5",0.0496753675508724,0.0496753675508724,30
640,"ipsl-cm6a-lr ssp585","shock_0.5",0.102065176418889,0.102065176418889,30
755,"gfdl-esm4 ssp126","shock_0.5",0.0832435305918081,0.0832435305918081,30
755,"gfdl-esm4 ssp585","shock_0.5",0.228635344451014,0.228635344451014,30
755,"ipsl-cm6a-lr ssp126","shock_0.5",0.0955996497846519,0.0955996497846519,30
755,"ipsl-cm6a-lr ssp585","shock_0.5",0.200497878774464,0.200497878774464,30
762,"gfdl-esm4 ssp126","shock_0.5",0.195809008423478,0.195809008423478,30
762,"gfdl-esm4 ssp585","shock_0.5",0.0356734202471436,0.0356734202471436,30
762,"ipsl-cm6a-lr ssp126","shock_0.5",0.0467483204923603,0.0467483204923603,30
762,"ipsl-cm6a-lr ssp585","shock_0.5",0.034588973321017,0.034588973321017,30
764,"gfdl-esm4 ssp126","shock_0.5",0.0756933646248393,0.0756933646248393,30
764,"gfdl-esm4 ssp585","shock_0.5",0.577037790340617,0.577037790340617,30
764,"ipsl-cm6a-lr ssp126","shock_0.5",0.456855241733461,0.456855241733461,30
764,"ipsl-cm6a-lr ssp585","shock_0.5",0.197272928016013,0.197272928016013,30
838,"gfdl-esm4 ssp126","shock_0.5",0.18538867754143,0.18538867754143,30
838,"gfdl-esm4 ssp585","shock_0.5",0.128863740588018,0.128863740588018,30
838,"ipsl-cm6a-lr ssp126","shock_0.5",0.0158969495470824,0.0158969495470824,30
838,"ipsl-cm6a-lr ssp585","shock_0.5",0.116512970866706,0.116512970866706,30
857,"gfdl-esm4 ssp126","shock_0.5",0.0280670246949754,0.0280670246949754,30
857,"gfdl-esm4 ssp585","shock_0.5",0.121455499223486,0.121455499223486,30
857,"ipsl-cm6a-lr ssp126","shock_0.5",0.0412211710561161,0.0412211710561161,30
857,"ipsl-cm6a-lr ssp585","shock_0.5",0.079843207730757,0.079843207730757,30
863,"gfdl-esm4 ssp126","shock_0.5",0.348282385677964,0.348282385677964,30
863,"gfdl-esm4 ssp585","shock_0.5",0.122369595227597,0.122369595227597,30
863,"ipsl-cm6a-lr ssp126","shock_0.5",0.198053621417916,0.198053621417916,30
863,"ipsl-cm6a-lr ssp585","shock_0.5",0.0823435902910287,0.0823435902910287,30
869,"gfdl-esm4 ssp126","shock_0.5",0.161445799914946,0.161445799914946,30
869,"gfdl-esm4 ssp585","shock_0.5",0.294537495675841,0.294537495675841,30
869,"ipsl-cm6a-lr ssp126","shock_0.5",0.0907651629289453,0.0907651629289453,30
869,"ipsl-cm6a-lr ssp585","shock_0.5",0.917300489560735,0.917300489560735,30
878,"gfdl-esm4 ssp126","shock_0.5",0.0160728938822605,0.0160728938822605,30
878,"gfdl-esm4 ssp585","shock_0.5",0.498182887763244,0.498182887763244,30
878,"ipsl-cm6a-lr ssp126","shock_0.5",0.360576381029617,0.360576381029617,30
878,"ipsl-cm6a-lr ssp585","shock_0.5",0.596974699175402,0.596974699175402,30
889,"gfdl-esm4 ssp126","shock_0.5",0.253244668210057,0.253244668210057,30
889,"gfdl-esm4 ssp585","shock_0.5",0.194171274536982,0.194171274536982,30
889,"ipsl-cm6a-lr ssp126","shock_0.5",0.431212629428522,0.431212629428522,30
889,"ipsl-cm6a-lr ssp585","shock_0.5",0.0386983972505484,0.0386983972505484,30
901,"gfdl-esm4 ssp126","shock_0.5",0.0972850387458455,0.0972850387458455,30
901,"gfdl-esm4 ssp585","shock_0.5",0.0424841654083775,0.0424841654083775,30
901,"ipsl-cm6a-lr ssp126","shock_0.5",0.033156819991159,0.033156819991159,30
901,"ipsl-cm6a-lr ssp585","shock_0.5",0.0420683564347131,0.0420683564347131,30
909,"gfdl-esm4 ssp126","shock_0.5",0.0270282646577406,0.0270282646577406,30
909,"gfdl-esm4 ssp585","shock_0.5",0.162569861608986,0.162569861608986,30
909,"ipsl-cm6a-lr ssp126","shock_0.5",0.057631360478661,0.057631360478661,30
909,"ipsl-cm6a-lr ssp585","shock_0.5",0.0495335622670039,0.0495335622670039,30
910,"gfdl-esm4 ssp126","shock_0.5",0.0260999433082696,0.0260999433082696,30
910,"gfdl-esm4 ssp585","shock_0.5",0.604088808435472,0.604088808435472,30
910,"ipsl-cm6a-lr ssp126","shock_0.5",0.0683865133901811,0.0683865133901811,30
910,"ipsl-cm6a-lr ssp585","shock_0.5",0.0435170369471998,0.0435170369471998,30
922,"gfdl-esm4 ssp126","shock_0.5",0.0292393429263058,0.0292393429263058,30
922,"gfdl-esm4 ssp585","shock_0.5",0.113959076616726,0.113959076616726,30
922,"ipsl-cm6a-lr ssp126","shock_0.5",0.0328102867903111,0.0328102867903111,30
922,"ipsl-cm6a-lr ssp585","shock_0.5",0.214384884292151,0.214384884292151,30
948,"gfdl-esm4 ssp126","shock_0.5",0.104528190612512,0.104528190612512,30
948,"gfdl-esm4 ssp585","shock_0.5",0.227963617800641,0.227963617800641,30
948,"ipsl-cm6a-lr ssp126","shock_0.5",0.0139046490651239,0.0139046490651239,30
948,"ipsl-cm6a-lr ssp585","shock_0.5",0.0697020030947422,0.0697020030947422,30
966,"gfdl-esm4 ssp126","shock_0.5",0.0438770752366512,0.0438770752366512,30
966,"gfdl-esm4 ssp585","shock_0.5",0.0109169263964438,0.0109169263964438,30
966,"ipsl-cm6a-lr ssp126","shock_0.5",0.0294699105777696,0.0294699105777696,30
966,"ipsl-cm6a-lr ssp585","shock_0.5",0.198130351882263,0.198130351882263,30
983,"gfdl-esm4 ssp126","shock_0.5",0.0284701455729934,0.0284701455729934,30
983,"gfdl-esm4 ssp585","shock_0.5",0.223333234254353,0.223333234254353,30
983,"ipsl-cm6a-lr ssp126","shock_0.5",0.0141532147895327,0.0141532147895327,30
983,"ipsl-cm6a-lr ssp585","shock_0.5",0.0183141751326599,0.0183141751326599,30
1009,"gfdl-esm4 ssp126","shock_0.5",0.025701471468102,0.025701471468102,30
1009,"gfdl-esm4 ssp585","shock_0.5",0.0961909407444269,0.0961909407444269,30
1009,"ipsl-cm6a-lr ssp126","shock_0.5",0.0367560557922741,0.0367560557922741,30
1009,"ipsl-cm6a-lr ssp585","shock_0.5",0.05337166260147,0.05337166260147,30
1026,"gfdl-esm4 ssp126","shock_0.5",0.269738806744028,0.269738806744028,30
1026,"gfdl-esm4 ssp585","shock_0.5",0.11035249251383,0.11035249251383,30
1026,"ipsl-cm6a-lr ssp126","shock_0.5",0.136702737384282,0.136702737384282,30
1026,"ipsl-cm6a-lr ssp585","shock_0.5",0.0756802584652517,0.0756802584652517,30
1087,"gfdl-esm4 ssp126","shock_0.5",0.324646744054039,0.324646744054039,30
1087,"gfdl-esm4 ssp585","shock_0.5",0.739198483880883,0.739198483880883,30
1087,"ipsl-cm6a-lr ssp126","shock_0.5",0.0211555095829199,0.0211555095829199,30
1087,"ipsl-cm6a-lr ssp585","shock_0.5",0.0401599064979196,0.0401599064979196,30
1096,"gfdl-esm4 ssp126","shock_0.5",0.536407136074699,0.536407136074699,30
1096,"gfdl-esm4 ssp585","shock_0.5",0.497919411400334,0.497919411400334,30
1096,"ipsl-cm6a-lr ssp126","shock_0.5",0.0662424971679568,0.0662424971679568,30
1096,"ipsl-cm6a-lr ssp585","shock_0.5",0.227359921524764,0.227359921524764,30
1097,"gfdl-esm4 ssp126","shock_0.5",0.0348398641517227,0.0348398641517227,30
1097,"gfdl-esm4 ssp585","shock_0.5",0.0838369381183339,0.0838369381183339,30
1097,"ipsl-cm6a-lr ssp126","shock_0.5",0.0242556674536349,0.0242556674536349,30
1097,"ipsl-cm6a-lr ssp585","shock_0.5",0.10499111199265,0.10499111199265,30
1098,"gfdl-esm4 ssp126","shock_0.5",0,0,30
1098,"gfdl-esm4 ssp585","shock_0.5",0.240511636216042,0.240511636216042,30
1098,"ipsl-cm6a-lr ssp126","shock_0.5",0.308774595899235,0.308774595899235,30
1098,"ipsl-cm6a-lr ssp585","shock_0.5",0.450583656787353,0.450583656787353,30
1101,"gfdl-esm4 ssp126","shock_0.5",0.105284327209564,0.105284327209564,30
1101,"gfdl-esm4 ssp585","shock_0.5",0.330077717594524,0.330077717594524,30
1101,"ipsl-cm6a-lr ssp126","shock_0.5",0.132585167683319,0.132585167683319,30
1101,"ipsl-cm6a-lr ssp585","shock_0.5",0.286204242692358,0.286204242692358,30
1111,"gfdl-esm4 ssp126","shock_0.5",-4.44089209850063e-16,0.121157064756999,30
1111,"gfdl-esm4 ssp585","shock_0.5",0.00897999999999943,0.173856657562578,30
1111,"ipsl-cm6a-lr ssp126","shock_0.5",0,0.1311859,30
1111,"ipsl-cm6a-lr ssp585","shock_0.5",0.0640825083655119,0.358813812138868,30
1115,"gfdl-esm4 ssp126","shock_0.5",0.0609286056470317,0.0609286056470317,30
1115,"gfdl-esm4 ssp585","shock_0.5",0.0305423777411037,0.0305423777411037,30
1115,"ipsl-cm6a-lr ssp126","shock_0.5",0.00544941100884366,0.00544941100884366,30
1115,"ipsl-cm6a-lr ssp585","shock_0.5",0.0708842515257678,0.0708842515257678,30
1144,"gfdl-esm4 ssp126","shock_0.5",0.0239999999999994,0.201976765606999,30
1144,"gfdl-esm4 ssp585","shock_0.5",0.00698999999999972,0.118033413854441,30
1144,"ipsl-cm6a-lr ssp126","shock_0.5",-2.22044604925031e-16,0.0931120050396103,30
1144,"ipsl-cm6a-lr ssp585","shock_0.5",0.0516113995762733,0.421957497393658,30
1145,"gfdl-esm4 ssp126","shock_0.5",-4.44089209850063e-16,0.190518909076494,30
1145,"gfdl-esm4 ssp585","shock_0.5",0.00698999999999972,0.15366842743608,30
1145,"ipsl-cm6a-lr ssp126","shock_0.5",0,0.0522702120758497,30
1145,"ipsl-cm6a-lr ssp585","shock_0.5",0.105990066001589,0.442533367236302,30
1170,"gfdl-esm4 ssp126","shock_0.5",0.28530544546117,0.28530544546117,30
1170,"gfdl-esm4 ssp585","shock_0.5",0.103897876853585,0.103897876853585,30
1170,"ipsl-cm6a-lr ssp126","shock_0.5",0.0380905911227434,0.0380905911227434,30
1170,"ipsl-cm6a-lr ssp585","shock_0.5",0.714316449158335,0.714316449158335,30
1173,"gfdl-esm4 ssp126","shock_0.5",0.019375324327464,0.26862952816593,30
1173,"gfdl-esm4 ssp585","shock_0.5",0.0280259240040459,0.298772097029886,30
1173,"ipsl-cm6a-lr ssp126","shock_0.5",0.00303060599999982,0.180159092759706,30
1173,"ipsl-cm6a-lr ssp585","shock_0.5",0.0460456441904477,0.290282232357828,30
4,"gfdl-esm4 ssp126","shock_0.75",0.64244338602496,0.64244338602496,30
4,"gfdl-esm4 ssp585","shock_0.75",0.282276818923978,0.282276818923978,30
4,"ipsl-cm6a-lr ssp126","shock_0.75",0.046329633258991,0.046329633258991,30
4,"ipsl-cm6a-lr ssp585","shock_0.75",0.281920018468987,0.281920018468987,30
6,"gfdl-esm4 ssp126","shock_0.75",0.237998048450903,0.237998048450903,30
6,"gfdl-esm4 ssp585","shock_0.75",0.277455037804247,0.277455037804247,30
6,"ipsl-cm6a-lr ssp126","shock_0.75",0.261617380500248,0.261617380500248,30
6,"ipsl-cm6a-lr ssp585","shock_0.75",0.92124534770836,0.92124534770836,30
7,"gfdl-esm4 ssp126","shock_0.75",0.0447312464514211,0.364225531348857,30
7,"gfdl-esm4 ssp585","shock_0.75",0.0489923182317313,0.367915900989777,30
7,"ipsl-cm6a-lr ssp126","shock_0.75",0.00908909099999966,0.153252103868649,30
7,"ipsl-cm6a-lr ssp585","shock_0.75",0.0375925784521329,0.197029098206356,30
9,"gfdl-esm4 ssp126","shock_0.75",0.00504561056868347,0.315564921790361,30
9,"gfdl-esm4 ssp585","shock_0.75",0.0335284063885503,0.256510055018257,30
9,"ipsl-cm6a-lr ssp126","shock_0.75",0,0.071657447298605,30
9,"ipsl-cm6a-lr ssp585","shock_0.75",0.0471270008360938,0.363060821890849,30
16,"gfdl-esm4 ssp126","shock_0.75",0.0451584876630744,0.0451584876630744,30
16,"gfdl-esm4 ssp585","shock_0.75",0.28882525401435,0.28882525401435,30
16,"ipsl-cm6a-lr ssp126","shock_0.75",0.550971563456115,0.550971563456115,30
16,"ipsl-cm6a-lr ssp585","shock_0.75",0.0310126416594199,0.0310126416594199,30
17,"gfdl-esm4 ssp126","shock_0.75",0.0390672010737674,0.343651973412496,30
17,"gfdl-esm4 ssp585","shock_0.75",0.00897598231199948,0.136168189446526,30
17,"ipsl-cm6a-lr ssp126","shock_0.75",0.0345629904962699,0.217405031106558,30
17,"ipsl-cm6a-lr ssp585","shock_0.75",0.0262758957701561,0.332648382074996,30
27,"gfdl-esm4 ssp126","shock_0.75",0.280411385200639,0.280411385200639,30
27,"gfdl-esm4 ssp585","shock_0.75",0.663889318245674,0.663889318245674,30
27,"ipsl-cm6a-lr ssp126","shock_0.75",0.00250839158758698,0.00250839158758698,30
27,"ipsl-cm6a-lr ssp585","shock_0.75",0.0243520483330394,0.0243520483330394,30
36,"gfdl-esm4 ssp126","shock_0.75",0,0,30
36,"gfdl-esm4 ssp585","shock_0.75",0.0962456015520479,0.0962456015520479,30
36,"ipsl-cm6a-lr ssp126","shock_0.75",0.132731970247567,0.132731970247567,30
36,"ipsl-cm6a-lr ssp585","shock_0.75",0.108207267053495,0.108207267053495,30
46,"gfdl-esm4 ssp126","shock_0.75",0.0135046731296228,0.0135046731296228,30
46,"gfdl-esm4 ssp585","shock_0.75",0.0799444798517538,0.0799444798517538,30
46,"ipsl-cm6a-lr ssp126","shock_0.75",0.0590682965425932,0.0590682965425932,30
46,"ipsl-cm6a-lr ssp585","shock_0.75",0.250117261163223,0.250117261163223,30
52,"gfdl-esm4 ssp126","shock_0.75",0.355273743792823,0.355273743792823,30
52,"gfdl-esm4 ssp585","shock_0.75",0.669191250802183,0.669191250802183,30
52,"ipsl-cm6a-lr ssp126","shock_0.75",0.0674149459116478,0.0674149459116478,30
52,"ipsl-cm6a-lr ssp585","shock_0.75",0.897839388954871,0.897839388954871,30
94,"gfdl-esm4 ssp126","shock_0.75",0.23545980531326,0.23545980531326,30
94,"gfdl-esm4 ssp585","shock_0.75",0.0333188996776466,0.0333188996776466,30
94,"ipsl-cm6a-lr ssp126","shock_0.75",0.0320855251531753,0.0320855251531753,30
94,"ipsl-cm6a-lr ssp585","shock_0.75",0.0753997060886161,0.0753997060886161,30
95,"gfdl-esm4 ssp126","shock_0.75",0.0287425519434721,0.0287425519434721,30
95,"gfdl-esm4 ssp585","shock_0.75",0.026150612355706,0.026150612355706,30
95,"ipsl-cm6a-lr ssp126","shock_0.75",0.0364778108832912,0.0364778108832912,30
95,"ipsl-cm6a-lr ssp585","shock_0.75",0.0313502155603511,0.0313502155603511,30
97,"gfdl-esm4 ssp126","shock_0.75",0.0312884982902192,0.0312884982902192,30
97,"gfdl-esm4 ssp585","shock_0.75",0.0317197701983803,0.0317197701983803,30
97,"ipsl-cm6a-lr ssp126","shock_0.75",0.132874658668709,0.132874658668709,30
97,"ipsl-cm6a-lr ssp585","shock_0.75",0.0579358724109594,0.0579358724109594,30
98,"gfdl-esm4 ssp126","shock_0.75",0.0399999999999998,0.64901296675,30
98,"gfdl-esm4 ssp585","shock_0.75",0.1792,0.86957552125,30
98,"ipsl-cm6a-lr ssp126","shock_0.75",0.110014,0.8383274255548,30
98,"ipsl-cm6a-lr ssp585","shock_0.75",0.1040128,0.80240687110781,30
99,"gfdl-esm4 ssp126","shock_0.75",0.0291034893535709,0.0291034893535709,30
99,"gfdl-esm4 ssp585","shock_0.75",0.0298644798412174,0.0298644798412174,30
99,"ipsl-cm6a-lr ssp126","shock_0.75",0.0154011998189411,0.0154011998189411,30
99,"ipsl-cm6a-lr ssp585","shock_0.75",0.0464084905316426,0.0464084905316426,30
120,"gfdl-esm4 ssp126","shock_0.75",0.242787132545275,0.242787132545275,30
120,"gfdl-esm4 ssp585","shock_0.75",0.317726045408461,0.317726045408461,30
120,"ipsl-cm6a-lr ssp126","shock_0.75",0.07559574175148,0.07559574175148,30
120,"ipsl-cm6a-lr ssp585","shock_0.75",0.909450343636708,0.909450343636708,30
121,"gfdl-esm4 ssp126","shock_0.75",0.0227080492231828,0.0227080492231828,30
121,"gfdl-esm4 ssp585","shock_0.75",0.0441189578155667,0.0441189578155667,30
121,"ipsl-cm6a-lr ssp126","shock_0.75",0.0846567347205043,0.0846567347205043,30
121,"ipsl-cm6a-lr ssp585","shock_0.75",0.0966974898512943,0.0966974898512943,30
123,"gfdl-esm4 ssp126","shock_0.75",0.00550798914599993,0.00550798914599993,30
123,"gfdl-esm4 ssp585","shock_0.75",0.237598068634936,0.237598068634936,30
123,"ipsl-cm6a-lr ssp126","shock_0.75",0.237729359097717,0.237729359097717,30
123,"ipsl-cm6a-lr ssp585","shock_0.75",0.871783240351793,0.871783240351793,30
124,"gfdl-esm4 ssp126","shock_0.75",0.0214250368456793,0.0214250368456793,30
124,"gfdl-esm4 ssp585","shock_0.75",0.0419817651715505,0.0419817651715505,30
124,"ipsl-cm6a-lr ssp126","shock_0.75",0.00705506150152846,0.00705506150152846,30
