"regions","climates","at_least_two_shocks_down","at_least_three_shocks_down","time_window","at_least_one_shock_up_down"
"Vanuatu","ipsl-cm6a-lr ssp126",0,0,30,0.02778889
"Vanuatu","ipsl-cm6a-lr ssp585",0,0,30,0.02778889
"Vatican City","gfdl-esm4 ssp126",0.084625642529605,-2.22044604925031e-16,30,0.145907439302118
"Vatican City","gfdl-esm4 ssp585",0.236244636632806,0.00826280999999995,30,0.00826280999999995
"Vatican City","ipsl-cm6a-lr ssp126",0.139388907871048,0.00619710750000013,30,0.01652562
"Vatican City","ipsl-cm6a-lr ssp585",0.0643519868520146,0,30,0.147503646459973
"Venezuela","gfdl-esm4 ssp126",0,0,30,0.17353719
"Venezuela","gfdl-esm4 ssp585",0.336080308400384,0.0330512399999998,30,0.185230164247132
"Venezuela","ipsl-cm6a-lr ssp126",0.0783892552241429,0,30,0.0449998613636382
"Venezuela","ipsl-cm6a-lr ssp585",0.153716236603387,0,30,0.253926193790181
"Vietnam","gfdl-esm4 ssp126",0.973548354753238,0.537921303018537,30,0.908560354752057
"Vietnam","gfdl-esm4 ssp585",0.550343703516602,0.0191893587425767,30,0.0909
"Vietnam","ipsl-cm6a-lr ssp126",0.0232906333921855,0,30,0.079209958156019
"Vietnam","ipsl-cm6a-lr ssp585",0.882341849627798,0.315428249977666,30,0.22311329941773
"Wake Island","gfdl-esm4 ssp126",0,0,30,0
"Wake Island","gfdl-esm4 ssp585",0,0,30,0
"Wake Island","ipsl-cm6a-lr ssp126",0,0,30,0
"Wake Island","ipsl-cm6a-lr ssp585",0.12155138875,0,30,0
"Wallis and Futuna","gfdl-esm4 ssp126",0,0,30,0
"Wallis and Futuna","gfdl-esm4 ssp585",0,0,30,0
"Wallis and Futuna","ipsl-cm6a-lr ssp126",0,0,30,0
"Wallis and Futuna","ipsl-cm6a-lr ssp585",0.19795416625,0,30,0
"Western Sahara","gfdl-esm4 ssp126",0,0,30,0
"Western Sahara","gfdl-esm4 ssp585",0,0,30,0
"Western Sahara","ipsl-cm6a-lr ssp126",0,0,30,0
"Western Sahara","ipsl-cm6a-lr ssp585",0,0,30,0
"Yemen","gfdl-esm4 ssp126",0.00826280999999995,0,30,0.26857314
"Yemen","gfdl-esm4 ssp585",0,0,30,0.541407925582038
"Yemen","ipsl-cm6a-lr ssp126",0.04545,0,30,0.515641483167084
"Yemen","ipsl-cm6a-lr ssp585",0.463223814409849,0.0185145142172666,30,0.318300729997315
"Zambia","gfdl-esm4 ssp126",0.229607753621811,0.0144170734512197,30,0.282737236308845
"Zambia","gfdl-esm4 ssp585",0.914403855750248,0.285277499431949,30,0.466943805553606
"Zambia","ipsl-cm6a-lr ssp126",0.303206120816242,0.00899502081742842,30,0.0813403208029888
"Zambia","ipsl-cm6a-lr ssp585",0.698413853312529,0.240522337927498,30,0.233397027176816
"Zimbabwe","gfdl-esm4 ssp126",0.375195086209778,0.0268240551719767,30,0.726871437661846
"Zimbabwe","gfdl-esm4 ssp585",0.816676784073776,0.127091837740832,30,0.711166374181099
"Zimbabwe","ipsl-cm6a-lr ssp126",0.541221538391067,0.096990211692468,30,0.132668544402701
"Zimbabwe","ipsl-cm6a-lr ssp585",0.309570730225815,0.0142340629711181,30,0.343821359375972
"Abu musa, Greater and Lesser Tunb","gfdl-esm4 ssp126",0,0,20,0
"Abu musa, Greater and Lesser Tunb","gfdl-esm4 ssp585",0,0,20,0
"Abu musa, Greater and Lesser Tunb","ipsl-cm6a-lr ssp126",0,0,20,0
"Abu musa, Greater and Lesser Tunb","ipsl-cm6a-lr ssp585",0,0,20,0
"Afghanistan","gfdl-esm4 ssp126",0.398039870071454,0.0359479825276776,20,0.224641399379421
"Afghanistan","gfdl-esm4 ssp585",0.022725,0,20,0.0802194008701166
"Afghanistan","ipsl-cm6a-lr ssp126",0.038309692284,0.00150217885800008,20,0
"Afghanistan","ipsl-cm6a-lr ssp585",0.159017468708597,0.00975739295303557,20,0.0454053086669539
"Alaska","gfdl-esm4 ssp126",0,0,20,0
"Alaska","gfdl-esm4 ssp585",0,0,20,0
"Alaska","ipsl-cm6a-lr ssp126",0.5,0,20,0
"Alaska","ipsl-cm6a-lr ssp585",0,0,20,0
"Albania","gfdl-esm4 ssp126",0.06714214875,0,20,0.172722353943577
"Albania","gfdl-esm4 ssp585",0.233907738857688,0.0127189373990444,20,0.28177216712686
"Albania","ipsl-cm6a-lr ssp126",0.0642596821685766,0.00484798182842339,20,0.134739051309595
"Albania","ipsl-cm6a-lr ssp585",0.107545061986345,0.00150161472266974,20,0.177281232855116
"Algeria","gfdl-esm4 ssp126",0.0769990611419998,-2.22044604925031e-16,20,0.352339824452524
"Algeria","gfdl-esm4 ssp585",0.180721249107009,-2.22044604925031e-16,20,0.015774530571
"Algeria","ipsl-cm6a-lr ssp126",0,0,20,0
"Algeria","ipsl-cm6a-lr ssp585",0.0394313612351869,0,20,0.0733901413799442
"Alhucemas Islands","gfdl-esm4 ssp126",0,0,20,0
"Alhucemas Islands","gfdl-esm4 ssp585",0,0,20,0.03080003764275
"Alhucemas Islands","ipsl-cm6a-lr ssp126",0,0,20,0
"Alhucemas Islands","ipsl-cm6a-lr ssp585",0.0606121199999999,0,20,0
"American Samoa","gfdl-esm4 ssp126",0,0,20,0
"American Samoa","gfdl-esm4 ssp585",0,0,20,0
"American Samoa","ipsl-cm6a-lr ssp126",0,0,20,0.249975
"American Samoa","ipsl-cm6a-lr ssp585",0.08335,0,20,0.17248912050925
"Amsterdam and Saint Paul Islands","gfdl-esm4 ssp126",0,0,20,0
"Amsterdam and Saint Paul Islands","gfdl-esm4 ssp585",0,0,20,0
"Amsterdam and Saint Paul Islands","ipsl-cm6a-lr ssp126",0,0,20,0
"Amsterdam and Saint Paul Islands","ipsl-cm6a-lr ssp585",0,0,20,0
"Andaman and Nicobar","gfdl-esm4 ssp126",0.0625,0,20,0
"Andaman and Nicobar","gfdl-esm4 ssp585",0,0,20,0
"Andaman and Nicobar","ipsl-cm6a-lr ssp126",0,0,20,0
"Andaman and Nicobar","ipsl-cm6a-lr ssp585",0,0,20,0
"Andorra","gfdl-esm4 ssp126",0.111799941588915,0,20,0
"Andorra","gfdl-esm4 ssp585",0.0837525597921874,0.00300435771599994,20,0.0831516755107758
"Andorra","ipsl-cm6a-lr ssp126",0.0409044058254233,0,20,0.00826280999999995
"Andorra","ipsl-cm6a-lr ssp585",0.122758549467631,-2.22044604925031e-16,20,0.150111001692581
"Angola","gfdl-esm4 ssp126",0.11173828162312,0,20,0.230288778799348
"Angola","gfdl-esm4 ssp585",0.17354628,0,20,0.0689814539075526
"Angola","ipsl-cm6a-lr ssp126",0.068175,0,20,0.0622633884720852
"Angola","ipsl-cm6a-lr ssp585",0.113249470808875,0,20,0.248662659429
"Anguilla","gfdl-esm4 ssp126",0,0,20,0
"Anguilla","gfdl-esm4 ssp585",0,0,20,0.5625
"Anguilla","ipsl-cm6a-lr ssp126",0,0,20,0
"Anguilla","ipsl-cm6a-lr ssp585",0,0,20,0
"Antarctica","gfdl-esm4 ssp126",0,0,20,0
"Antarctica","gfdl-esm4 ssp585",0,0,20,0
"Antarctica","ipsl-cm6a-lr ssp126",0,0,20,0
"Antarctica","ipsl-cm6a-lr ssp585",0,0,20,0
"Antigua and Barbuda","gfdl-esm4 ssp126",0,0,20,0
"Antigua and Barbuda","gfdl-esm4 ssp585",0,0,20,0
"Antigua and Barbuda","ipsl-cm6a-lr ssp126",0,0,20,0.166675
"Antigua and Barbuda","ipsl-cm6a-lr ssp585",0,0,20,0
"Argentina","gfdl-esm4 ssp126",0.847552943130043,0.318732051421196,20,0.710454753054084
"Argentina","gfdl-esm4 ssp585",0.355201393113865,0.0818778368519998,20,0.508191106118423
"Argentina","ipsl-cm6a-lr ssp126",0.409698452738558,0.0310879621465746,20,0.446651217383637
"Argentina","ipsl-cm6a-lr ssp585",0.574231780472644,0.100531961029903,20,0.331505634983924
"Armenia","gfdl-esm4 ssp126",0.0760545671800936,0.00300435771599994,20,0.0926272481506347
"Armenia","gfdl-esm4 ssp585",0.153081820463568,0.0022532682869999,20,0.118061428724953
"Armenia","ipsl-cm6a-lr ssp126",0.0865289994333639,0.00206570249999993,20,0.153066062025833
"Armenia","ipsl-cm6a-lr ssp585",0.607835521580744,0.0782532251213115,20,0.610239325863006
"Aruba","gfdl-esm4 ssp126",0.25,0,20,0
"Aruba","gfdl-esm4 ssp585",0,0,20,0
"Aruba","ipsl-cm6a-lr ssp126",0,0,20,0
"Aruba","ipsl-cm6a-lr ssp585",0,0,20,0
"Ascension","gfdl-esm4 ssp126",0,0,20,0
"Ascension","gfdl-esm4 ssp585",0,0,20,0
"Ascension","ipsl-cm6a-lr ssp126",0,0,20,0
"Ascension","ipsl-cm6a-lr ssp585",0,0,20,0
"Australia","gfdl-esm4 ssp126",0.25,0,20,0.994180887709934
"Australia","gfdl-esm4 ssp585",0.0164573459709038,0,20,0.554487306084782
"Australia","ipsl-cm6a-lr ssp126",0,0,20,0.347058443834632
"Australia","ipsl-cm6a-lr ssp585",0.0246518819418077,0,20,0.608299414310606
"Austria","gfdl-esm4 ssp126",0.108324063902521,0.00150217885799997,20,0.173259601961965
"Austria","gfdl-esm4 ssp585",0.200571613428441,0.00826280999999995,20,0.160050070091202
"Austria","ipsl-cm6a-lr ssp126",0.0984117205709999,0,20,0.00826280999999995
"Austria","ipsl-cm6a-lr ssp585",0.00826280999999995,0,20,0.0164573459709038
"Azerbaijan","gfdl-esm4 ssp126",0.04958595,0,20,0.0246518819418078
"Azerbaijan","gfdl-esm4 ssp585",0,0,20,0.111748710931209
"Azerbaijan","ipsl-cm6a-lr ssp126",0.0474344856860026,0,20,0.133400876584743
"Azerbaijan","ipsl-cm6a-lr ssp585",0.286790224459278,-2.22044604925031e-16,20,0.700919509653841
"Azores","gfdl-esm4 ssp126",0.0625,0,20,0
"Azores","gfdl-esm4 ssp585",0.25,0,20,0
"Azores","ipsl-cm6a-lr ssp126",0,0,20,0
"Azores","ipsl-cm6a-lr ssp585",0,0,20,0
"Bahamas","gfdl-esm4 ssp126",0.0388750752854999,0,20,0
"Bahamas","gfdl-esm4 ssp585",0.00826280999999995,0,20,0.25
"Bahamas","ipsl-cm6a-lr ssp126",0.0232906333921855,0,20,0.01515303
"Bahamas","ipsl-cm6a-lr ssp585",0.00826280999999995,0,20,0.0870379723973843
"Bahrain","gfdl-esm4 ssp126",0,0,20,0
"Bahrain","gfdl-esm4 ssp585",0,0,20,0
"Bahrain","ipsl-cm6a-lr ssp126",0,0,20,0.041675
"Bahrain","ipsl-cm6a-lr ssp585",0.0416749999999999,0,20,0.3333
"Bajo Nuevo Bank","gfdl-esm4 ssp126",0,0,20,0
"Bajo Nuevo Bank","gfdl-esm4 ssp585",0,0,20,0
"Bajo Nuevo Bank","ipsl-cm6a-lr ssp126",0,0,20,0
"Bajo Nuevo Bank","ipsl-cm6a-lr ssp585",0,0,20,0
"Bangladesh","gfdl-esm4 ssp126",0.83288270232803,0.287345895753677,20,0.444259329479561
"Bangladesh","gfdl-esm4 ssp585",0.0495768599999999,0,20,0.354743189000577
"Bangladesh","ipsl-cm6a-lr ssp126",0.422175497678272,0.0201825820232767,20,0.74674195067701
"Bangladesh","ipsl-cm6a-lr ssp585",0.304879094475144,0.0336162444579645,20,0.880704129019683
"Barbados","gfdl-esm4 ssp126",0,0,20,0
"Barbados","gfdl-esm4 ssp585",0,0,20,0
"Barbados","ipsl-cm6a-lr ssp126",0,0,20,0.08335
"Barbados","ipsl-cm6a-lr ssp585",0,0,20,0
"Bassas da India","gfdl-esm4 ssp126",0,0,20,0
"Bassas da India","gfdl-esm4 ssp585",0,0,20,0
"Bassas da India","ipsl-cm6a-lr ssp126",0,0,20,0
"Bassas da India","ipsl-cm6a-lr ssp585",0,0,20,0
"Belarus","gfdl-esm4 ssp126",0.578895781049827,0.0830405349211122,20,0.0730110119992388
"Belarus","gfdl-esm4 ssp585",0,0,20,0.0512886312927741
"Belarus","ipsl-cm6a-lr ssp126",0.162134127626679,0.0105017127580712,20,0.068175
"Belarus","ipsl-cm6a-lr ssp585",0.068175,0,20,0.197431134775723
"Belgium","gfdl-esm4 ssp126",0.0410409538836154,-2.22044604925031e-16,20,0.145856623315138
"Belgium","gfdl-esm4 ssp585",0.03080003764275,0,20,0.112424753895498
"Belgium","ipsl-cm6a-lr ssp126",0,0,20,0.0477034435687429
"Belgium","ipsl-cm6a-lr ssp585",0.107008806875,0,20,0.0909
"Belize","gfdl-esm4 ssp126",0.208124250168819,-2.22044604925031e-16,20,0.25
"Belize","gfdl-esm4 ssp585",0.00826280999999995,0,20,0.131011416527608
"Belize","ipsl-cm6a-lr ssp126",0.0407701143085524,0,20,0.0570671795469787
"Belize","ipsl-cm6a-lr ssp585",0.199062709803541,0.0138985722652282,20,0.816768330500628
"Benin","gfdl-esm4 ssp126",0.0165256199999999,0,20,0.00826280999999995
"Benin","gfdl-esm4 ssp585",0.461893742935444,0.0357305961870662,20,0.146511622699847
"Benin","ipsl-cm6a-lr ssp126",0.15942564509401,0.00300266531000892,20,0.339072840435401
"Benin","ipsl-cm6a-lr ssp585",0.237580785,0.0123942149999999,20,0.21220191302207
"Bermuda","gfdl-esm4 ssp126",0,0,20,0
"Bermuda","gfdl-esm4 ssp585",0,0,20,0.0625
"Bermuda","ipsl-cm6a-lr ssp126",0,0,20,0.166675
"Bermuda","ipsl-cm6a-lr ssp585",0,0,20,0
"Bhutan","gfdl-esm4 ssp126",0.960565019451563,0.662336316916919,20,0.105928237461552
"Bhutan","gfdl-esm4 ssp585",0.453940106047878,0.0199073099744054,20,0.29549632487074
"Bhutan","ipsl-cm6a-lr ssp126",0.0165256199999999,0,20,0
"Bhutan","ipsl-cm6a-lr ssp585",0.0984117205709999,0,20,0.632025049470493
"Bolivia","gfdl-esm4 ssp126",0.85683206171277,0.429378572518915,20,0.241541220258096
"Bolivia","gfdl-esm4 ssp585",0.996407154677642,0.889807605995495,20,0.755061976327834
"Bolivia","ipsl-cm6a-lr ssp126",0.723487769508344,0.149007778020781,20,0.212448677722384
"Bolivia","ipsl-cm6a-lr ssp585",0.93965083559787,0.550877146001237,20,0.295746603716507
"Bonaire","gfdl-esm4 ssp126",0,0,20,0
"Bonaire","gfdl-esm4 ssp585",0,0,20,0
"Bonaire","ipsl-cm6a-lr ssp126",0,0,20,0
"Bonaire","ipsl-cm6a-lr ssp585",0,0,20,0
"Bosnia and Herzegovina","gfdl-esm4 ssp126",0.00826280999999995,0,20,0.0835739858565
"Bosnia and Herzegovina","gfdl-esm4 ssp585",0.156786500026639,0.00300435771599983,20,0.113352071589274
"Bosnia and Herzegovina","ipsl-cm6a-lr ssp126",0,0,20,0.0232906333921856
"Bosnia and Herzegovina","ipsl-cm6a-lr ssp585",0.00826280999999995,0,20,0.0741272276759243
"Botswana","gfdl-esm4 ssp126",0.1652562,0,20,0.143874322289355
"Botswana","gfdl-esm4 ssp585",0.0683565745679999,0.00300435771599994,20,0.00826280999999995
"Botswana","ipsl-cm6a-lr ssp126",0,0,20,0.0512886312927741
"Botswana","ipsl-cm6a-lr ssp585",0.02478843,0,20,0.16527438
"Bouvet","gfdl-esm4 ssp126",0,0,20,0
"Bouvet","gfdl-esm4 ssp585",0,0,20,0
"Bouvet","ipsl-cm6a-lr ssp126",0,0,20,0
"Bouvet","ipsl-cm6a-lr ssp585",0,0,20,0
"Brazil","gfdl-esm4 ssp126",0.121865079882638,0.00506385410675503,20,0.0909
"Brazil","gfdl-esm4 ssp585",0.665611985356855,0.0786574603684252,20,0.18772835425256
"Brazil","ipsl-cm6a-lr ssp126",0.281248889330411,0.01726429721051,20,0.167209926374516
"Brazil","ipsl-cm6a-lr ssp585",0.879264018117683,0.22401227886841,20,0.403646582460858
"British Virgin Islands","gfdl-esm4 ssp126",0,0,20,0
"British Virgin Islands","gfdl-esm4 ssp585",0,0,20,0.75
"British Virgin Islands","ipsl-cm6a-lr ssp126",0,0,20,0
"British Virgin Islands","ipsl-cm6a-lr ssp585",0,0,20,0.125025
"Brunei","gfdl-esm4 ssp126",0.1818,0,20,0.2561971075
"Brunei","gfdl-esm4 ssp585",0,0,20,0
"Brunei","ipsl-cm6a-lr ssp126",0.1667,0,20,0.01652562
"Brunei","ipsl-cm6a-lr ssp585",0,0,20,0
"Bulgaria","gfdl-esm4 ssp126",0.0931456406598865,0.00150217885799986,20,0.0870760534990752
"Bulgaria","gfdl-esm4 ssp585",0.120946882284,-2.22044604925031e-16,20,0.0950014173491888
"Bulgaria","ipsl-cm6a-lr ssp126",0.129054786400813,0.00279953562871171,20,0.234141546864488
"Bulgaria","ipsl-cm6a-lr ssp585",0.0552355327497316,0.00075108942900004,20,0.174382667566857
"Burkina Faso","gfdl-esm4 ssp126",0.235908396574,0,20,0
"Burkina Faso","gfdl-esm4 ssp585",0.0410409538836154,-2.22044604925031e-16,20,0
"Burkina Faso","ipsl-cm6a-lr ssp126",0.0165256199999999,0,20,0.1818
"Burkina Faso","ipsl-cm6a-lr ssp585",0.125225548199322,0,20,0
"Burundi","gfdl-esm4 ssp126",0.108070056596769,0.00150217885799975,20,0.0825241548070577
"Burundi","gfdl-esm4 ssp585",0.646145671725156,0.190133186488179,20,0.0395511872441052
"Burundi","ipsl-cm6a-lr ssp126",0.0541365623949471,0.00150217885799997,20,0.0559681572669856
"Burundi","ipsl-cm6a-lr ssp585",0.386728956656749,0.0424555646032585,20,0.232696632840282
"Cambodia","gfdl-esm4 ssp126",0.1652562,0,20,0.522725
"Cambodia","gfdl-esm4 ssp585",0.747293389286819,0.109064432821719,20,0.289320497627437
"Cambodia","ipsl-cm6a-lr ssp126",0.0151530299999999,0,20,0.086918543355077
"Cambodia","ipsl-cm6a-lr ssp585",0.510913369587456,0.0618563003585743,20,0.173585399573
"Cameroon","gfdl-esm4 ssp126",0,0,20,0.0541365623949471
"Cameroon","gfdl-esm4 ssp585",0.120698610604595,0,20,0.256124904302438
"Cameroon","ipsl-cm6a-lr ssp126",0.207134503172721,0,20,0.284665241574597
"Cameroon","ipsl-cm6a-lr ssp585",0.200316087960218,0.00901307314799993,20,0.145057362377907
"Canada","gfdl-esm4 ssp126",0.192735688890665,0.00206570249999993,20,0.00826280999999995
"Canada","gfdl-esm4 ssp585",0.622357103594862,0.0961658897219999,20,0.038141054363774
"Canada","ipsl-cm6a-lr ssp126",0.591109829949842,0.0689174317817652,20,0
"Canada","ipsl-cm6a-lr ssp585",0.217001047431107,0.020661156405,20,0.0877095584593024
"Canary Islands","gfdl-esm4 ssp126",0,0,20,0
"Canary Islands","gfdl-esm4 ssp585",0,0,20,0
"Canary Islands","ipsl-cm6a-lr ssp126",0,0,20,0
"Canary Islands","ipsl-cm6a-lr ssp585",0,0,20,0
"Cape Verde","gfdl-esm4 ssp126",0,0,20,0
"Cape Verde","gfdl-esm4 ssp585",0,0,20,0
"Cape Verde","ipsl-cm6a-lr ssp126",0,0,20,0
"Cape Verde","ipsl-cm6a-lr ssp585",0,0,20,0
"Cayman Islands","gfdl-esm4 ssp126",0,0,20,0
"Cayman Islands","gfdl-esm4 ssp585",0,0,20,0
"Cayman Islands","ipsl-cm6a-lr ssp126",0,0,20,0
"Cayman Islands","ipsl-cm6a-lr ssp585",0,0,20,0
"Central African Republic","gfdl-esm4 ssp126",0.0165256199999999,0,20,0.0164573459709038
"Central African Republic","gfdl-esm4 ssp585",0.0410409538836154,-2.22044604925031e-16,20,0
"Central African Republic","ipsl-cm6a-lr ssp126",0.04545,0,20,0
"Central African Republic","ipsl-cm6a-lr ssp585",0,0,20,0.136325286305325
"Ceuta","gfdl-esm4 ssp126",0,0,20,0
"Ceuta","gfdl-esm4 ssp585",0,0,20,0
"Ceuta","ipsl-cm6a-lr ssp126",0,0,20,0
"Ceuta","ipsl-cm6a-lr ssp585",0,0,20,0
"Chad","gfdl-esm4 ssp126",0.0683565745679999,0.00300435771599994,20,0.158463370617462
"Chad","gfdl-esm4 ssp585",0.137876914263244,0.00279953562871171,20,0.349601910813501
"Chad","ipsl-cm6a-lr ssp126",0.248662659429,0.0123600779854519,20,0.546394562928837
"Chad","ipsl-cm6a-lr ssp585",0.357884132591053,0.0145949328081165,20,0.472769563085935
"Chafarinas Islands","gfdl-esm4 ssp126",0.04545,0,20,0
"Chafarinas Islands","gfdl-esm4 ssp585",0.00826280999999995,0,20,0.062522732105311
"Chafarinas Islands","ipsl-cm6a-lr ssp126",0.0495814049999999,0.00206570249999993,20,0
"Chafarinas Islands","ipsl-cm6a-lr ssp585",0.118799363380025,0.00550798914599993,20,0.082850038453753
"Chagos Archipelago","gfdl-esm4 ssp126",0,0,20,0.375
"Chagos Archipelago","gfdl-esm4 ssp585",0,0,20,0
"Chagos Archipelago","ipsl-cm6a-lr ssp126",0,0,20,0
"Chagos Archipelago","ipsl-cm6a-lr ssp585",0,0,20,0
"Chile","gfdl-esm4 ssp126",0.251050729088435,0.0165256199999999,20,0.113776762743542
"Chile","gfdl-esm4 ssp585",0.236958604892003,0.00826280999999995,20,0.802220951345481
"Chile","ipsl-cm6a-lr ssp126",0.0165256199999999,0,20,0.0594710071143991
"Chile","ipsl-cm6a-lr ssp585",0.173585399573,0,20,0.015774530571
"China","gfdl-esm4 ssp126",0.204683866826633,0.0022532682869999,20,0
"China","gfdl-esm4 ssp585",0.279925221478206,0.0107040572145,20,0.0369459396209278
"China","ipsl-cm6a-lr ssp126",0.553136680124174,0.084146806296,20,0.00826280999999995
"China","ipsl-cm6a-lr ssp585",0.412153984741373,0.0553067797245755,20,0.320884243509128
"Christmas Island","gfdl-esm4 ssp126",0.1875,0,20,0
"Christmas Island","gfdl-esm4 ssp585",0,0,20,0
"Christmas Island","ipsl-cm6a-lr ssp126",0,0,20,0
"Christmas Island","ipsl-cm6a-lr ssp585",0,0,20,0.1667
"Clipperton Island","gfdl-esm4 ssp126",0,0,20,0
"Clipperton Island","gfdl-esm4 ssp585",0,0,20,0
"Clipperton Island","ipsl-cm6a-lr ssp126",0,0,20,0
"Clipperton Island","ipsl-cm6a-lr ssp585",0,0,20,0
"Cocos Islands","gfdl-esm4 ssp126",0,0,20,0
"Cocos Islands","gfdl-esm4 ssp585",0,0,20,0
"Cocos Islands","ipsl-cm6a-lr ssp126",0,0,20,0
"Cocos Islands","ipsl-cm6a-lr ssp585",0,0,20,0
"Collectivity of Saint Martin","gfdl-esm4 ssp126",0,0,20,0
"Collectivity of Saint Martin","gfdl-esm4 ssp585",0,0,20,0
"Collectivity of Saint Martin","ipsl-cm6a-lr ssp126",0.0416749999999999,0,20,0.125025
"Collectivity of Saint Martin","ipsl-cm6a-lr ssp585",0.0416749999999999,0,20,0
"Colombia","gfdl-esm4 ssp126",0.645602955603395,0.140198537668074,20,0.339234330854871
"Colombia","gfdl-esm4 ssp585",0.916997030105073,0.411905058952063,20,0.862253108349765
"Colombia","ipsl-cm6a-lr ssp126",0.275753583357573,0.0130244321024927,20,0.187009468131162
"Colombia","ipsl-cm6a-lr ssp585",0.635295921499079,0.101285384911527,20,0.830153006125484
"Colombian Exclusive Economic Zone (Quitasueño)","gfdl-esm4 ssp126",0,0,20,0
"Colombian Exclusive Economic Zone (Quitasueño)","gfdl-esm4 ssp585",0,0,20,0
"Colombian Exclusive Economic Zone (Quitasueño)","ipsl-cm6a-lr ssp126",0,0,20,0
"Colombian Exclusive Economic Zone (Quitasueño)","ipsl-cm6a-lr ssp585",0,0,20,0
"Comores","gfdl-esm4 ssp126",0,0,20,0.375
"Comores","gfdl-esm4 ssp585",0,0,20,0
"Comores","ipsl-cm6a-lr ssp126",0,0,20,0
"Comores","ipsl-cm6a-lr ssp585",0,0,20,0
"Cook Islands","gfdl-esm4 ssp126",0,0,20,0
"Cook Islands","gfdl-esm4 ssp585",0,0,20,0
"Cook Islands","ipsl-cm6a-lr ssp126",0,0,20,0
"Cook Islands","ipsl-cm6a-lr ssp585",0,0,20,0
"Costa Rica","gfdl-esm4 ssp126",0.155605397826144,0,20,0.113435161713
"Costa Rica","gfdl-esm4 ssp585",0.160160783539953,0.00599968926671413,20,0.179219748634731
"Costa Rica","ipsl-cm6a-lr ssp126",0.404753157634935,0.0150217885799999,20,0.062211987140922
"Costa Rica","ipsl-cm6a-lr ssp585",0.491039028576098,0.0219357224273866,20,0.358602921932396
"Croatia","gfdl-esm4 ssp126",0.068175,0,20,0
"Croatia","gfdl-esm4 ssp585",0.129478010423084,0.00413140499999987,20,0.015774530571
"Croatia","ipsl-cm6a-lr ssp126",0.458557368285699,0.0199059355709998,20,0.015774530571
"Croatia","ipsl-cm6a-lr ssp585",0.125164820256033,0,20,0.285477865789044
"Crozet Islands","gfdl-esm4 ssp126",0,0,20,0
"Crozet Islands","gfdl-esm4 ssp585",0,0,20,0.25
"Crozet Islands","ipsl-cm6a-lr ssp126",0,0,20,0
"Crozet Islands","ipsl-cm6a-lr ssp585",0,0,20,0.041675
"Cuba","gfdl-esm4 ssp126",0,0,20,0.0410409538836156
"Cuba","gfdl-esm4 ssp585",0.1818,0.0165256199999999,20,0.11398019211584
"Cuba","ipsl-cm6a-lr ssp126",0.022725,0,20,0.01515303
"Cuba","ipsl-cm6a-lr ssp585",0.035814049146,0.0013774104269999,20,0.478281001605937
"Curaçao","gfdl-esm4 ssp126",0,0,20,0
"Curaçao","gfdl-esm4 ssp585",0,0,20,0
"Curaçao","ipsl-cm6a-lr ssp126",0,0,20,0
"Curaçao","ipsl-cm6a-lr ssp585",0,0,20,0
"Cyprus","gfdl-esm4 ssp126",0,0,20,0.0691117958565
"Cyprus","gfdl-esm4 ssp585",0.13320828379659,-2.22044604925031e-16,20,0.114894269978613
"Cyprus","ipsl-cm6a-lr ssp126",0,0,20,0.172171559200192
"Cyprus","ipsl-cm6a-lr ssp585",0.080335945963376,0,20,0.0861965317652066
"Czech Republic","gfdl-esm4 ssp126",0.0713752310146677,0.00075108942900004,20,0.01652562
"Czech Republic","gfdl-esm4 ssp585",0.17629895689643,0.00150217885799997,20,0.36037717533391
"Czech Republic","ipsl-cm6a-lr ssp126",0,0,20,0.361890236394845
"Czech Republic","ipsl-cm6a-lr ssp585",0.106228705537325,0,20,0.12940818811753
"Democratic Republic of the Congo","gfdl-esm4 ssp126",0.114746711948646,0.00689642802813506,20,0.161395553875402
"Democratic Republic of the Congo","gfdl-esm4 ssp585",0.208015751233782,0.0135015573914282,20,0.023286251142
"Democratic Republic of the Congo","ipsl-cm6a-lr ssp126",0.0486960486003425,0,20,0.124743619529483
"Democratic Republic of the Congo","ipsl-cm6a-lr ssp585",0.516760932331717,0.0250025035856404,20,0.0611593595965263
"Denmark","gfdl-esm4 ssp126",0,0,20,0.107316335713555
"Denmark","gfdl-esm4 ssp585",0,0,20,0.1052380336851
"Denmark","ipsl-cm6a-lr ssp126",0.04131405,0,20,0.0934961144203404
