"regions","climates","spans","at_least_half_shocks","at_least_half_bis_shocks","time_window"
"Eritrea","ipsl-cm6a-lr ssp126","shock_0.75",0.654604024502644,0.654604024502644,30
"Eritrea","ipsl-cm6a-lr ssp585","shock_0.75",0.0716503412365739,0.0716503412365739,30
"Estonia","gfdl-esm4 ssp126","shock_0.75",0.0667441953707852,0.333302381566905,30
"Estonia","gfdl-esm4 ssp585","shock_0.75",0.00252474749999965,0.27237852870196,30
"Estonia","ipsl-cm6a-lr ssp126","shock_0.75",0.05848020455,0.286905805088874,30
"Estonia","ipsl-cm6a-lr ssp585","shock_0.75",0.0222714999999997,0.231158044210757,30
"Ethiopia","gfdl-esm4 ssp126","shock_0.75",0.0880238906166195,0.0880238906166195,30
"Ethiopia","gfdl-esm4 ssp585","shock_0.75",0.0935501370480268,0.0935501370480268,30
"Ethiopia","ipsl-cm6a-lr ssp126","shock_0.75",0.0264409920000001,0.183764453435037,30
"Ethiopia","ipsl-cm6a-lr ssp585","shock_0.75",0.227024390826041,0.696650578438098,30
"Federal Republic of Somalia","gfdl-esm4 ssp126","shock_0.75",0.068978823903328,0.333124759066884,30
"Federal Republic of Somalia","gfdl-esm4 ssp585","shock_0.75",0.0219104439188514,0.246597266001609,30
"Federal Republic of Somalia","ipsl-cm6a-lr ssp126","shock_0.75",0.0699945731280756,0.41037579483428,30
"Federal Republic of Somalia","ipsl-cm6a-lr ssp585","shock_0.75",0.0108106256267086,0.220170570097614,30
"Fiji","gfdl-esm4 ssp126","shock_0.75",1,1,30
"Fiji","gfdl-esm4 ssp585","shock_0.75",0.85,0.85,30
"Fiji","ipsl-cm6a-lr ssp126","shock_0.75",0.777804443377792,0.777804443377792,30
"Fiji","ipsl-cm6a-lr ssp585","shock_0.75",0.872,0.872,30
"Finland","gfdl-esm4 ssp126","shock_0.75",0.0906595012682943,0.0906595012682943,30
"Finland","gfdl-esm4 ssp585","shock_0.75",0.136670157961747,0.136670157961747,30
"Finland","ipsl-cm6a-lr ssp126","shock_0.75",0.262320469771192,0.262320469771192,30
"Finland","ipsl-cm6a-lr ssp585","shock_0.75",0.454486057940006,0.454486057940006,30
"France","gfdl-esm4 ssp126","shock_0.75",0.207489107013773,0.207489107013773,30
"France","gfdl-esm4 ssp585","shock_0.75",0.163252465491501,0.163252465491501,30
"France","ipsl-cm6a-lr ssp126","shock_0.75",0.068576822032546,0.068576822032546,30
"France","ipsl-cm6a-lr ssp585","shock_0.75",0.305923842994993,0.305923842994993,30
"Gabon","gfdl-esm4 ssp126","shock_0.75",0.221528147838069,0.589976513385918,30
"Gabon","gfdl-esm4 ssp585","shock_0.75",0.0369761009911581,0.35041969041238,30
"Gabon","ipsl-cm6a-lr ssp126","shock_0.75",0.0147595410971869,0.254834416342459,30
"Gabon","ipsl-cm6a-lr ssp585","shock_0.75",0.0149578718156003,0.269181602595644,30
"Gambia","gfdl-esm4 ssp126","shock_0.75",0.270127318876035,0.270127318876035,30
"Gambia","gfdl-esm4 ssp585","shock_0.75",0.175575636307432,0.175575636307432,30
"Gambia","ipsl-cm6a-lr ssp126","shock_0.75",0.734044988012118,0.734044988012118,30
"Gambia","ipsl-cm6a-lr ssp585","shock_0.75",0.764997537051107,0.764997537051107,30
"Georgia","gfdl-esm4 ssp126","shock_0.75",0.00908999999999971,0.188924407543697,30
"Georgia","gfdl-esm4 ssp585","shock_0.75",0,0.0533372652855,30
"Georgia","ipsl-cm6a-lr ssp126","shock_0.75",0.00990364217855899,0.159834570695056,30
"Georgia","ipsl-cm6a-lr ssp585","shock_0.75",0.0222315712871948,0.227315679582142,30
"Germany","gfdl-esm4 ssp126","shock_0.75",0.0186893355943546,0.289717878992236,30
"Germany","gfdl-esm4 ssp585","shock_0.75",0.150058840682539,0.536050128562762,30
"Germany","ipsl-cm6a-lr ssp126","shock_0.75",0.0290879999999998,0.210523173764315,30
"Germany","ipsl-cm6a-lr ssp585","shock_0.75",0.12790967502818,0.566680587368114,30
"Ghana","gfdl-esm4 ssp126","shock_0.75",0.10957958617693,0.10957958617693,30
"Ghana","gfdl-esm4 ssp585","shock_0.75",0.468936986832092,0.468936986832092,30
"Ghana","ipsl-cm6a-lr ssp126","shock_0.75",0.583177275553984,0.583177275553984,30
"Ghana","ipsl-cm6a-lr ssp585","shock_0.75",0.463590104474776,0.463590104474776,30
"Grand Duchy of Luxembourg","gfdl-esm4 ssp126","shock_0.75",0.501391320224,0.890607852652754,30
"Grand Duchy of Luxembourg","gfdl-esm4 ssp585","shock_0.75",0.245297063811055,0.965333402632574,30
"Grand Duchy of Luxembourg","ipsl-cm6a-lr ssp126","shock_0.75",0.251342589885981,0.951306781563663,30
"Grand Duchy of Luxembourg","ipsl-cm6a-lr ssp585","shock_0.75",0.143621480517725,0.925156553618612,30
"Greece","gfdl-esm4 ssp126","shock_0.75",0.0473809172204712,0.512529605219506,30
"Greece","gfdl-esm4 ssp585","shock_0.75",0.0285092511178292,0.422903131028052,30
"Greece","ipsl-cm6a-lr ssp126","shock_0.75",0.0266747143431005,0.361397976537458,30
"Greece","ipsl-cm6a-lr ssp585","shock_0.75",0.110010600216672,0.616806540191458,30
"Grenada","gfdl-esm4 ssp126","shock_0.75",0.9375,0.9375,30
"Grenada","gfdl-esm4 ssp585","shock_0.75",1,1,30
"Grenada","ipsl-cm6a-lr ssp126","shock_0.75",0.979655354913328,0.979655354913328,30
"Grenada","ipsl-cm6a-lr ssp585","shock_0.75",0.791675,0.791675,30
"Guatemala","gfdl-esm4 ssp126","shock_0.75",0.0568980897780409,0.0568980897780409,30
"Guatemala","gfdl-esm4 ssp585","shock_0.75",0.637830235388331,0.637830235388331,30
"Guatemala","ipsl-cm6a-lr ssp126","shock_0.75",0.190159203204218,0.190159203204218,30
"Guatemala","ipsl-cm6a-lr ssp585","shock_0.75",0.728103000587676,0.728103000587676,30
"Guinea","gfdl-esm4 ssp126","shock_0.75",0.16746114467405,0.516096100983881,30
"Guinea","gfdl-esm4 ssp585","shock_0.75",0.020063715953596,0.2516798447254,30
"Guinea","ipsl-cm6a-lr ssp126","shock_0.75",0.258286526085217,0.76702772871784,30
"Guinea","ipsl-cm6a-lr ssp585","shock_0.75",0.114468610478177,0.412584579557033,30
"Guinea-Bissau","gfdl-esm4 ssp126","shock_0.75",0.251551295584255,0.251551295584255,30
"Guinea-Bissau","gfdl-esm4 ssp585","shock_0.75",0.0713777688196945,0.0713777688196945,30
"Guinea-Bissau","ipsl-cm6a-lr ssp126","shock_0.75",0.797681216253844,0.797681216253844,30
"Guinea-Bissau","ipsl-cm6a-lr ssp585","shock_0.75",0.378043794479195,0.378043794479195,30
"Guyana","gfdl-esm4 ssp126","shock_0.75",0.551029272021402,0.551029272021402,30
"Guyana","gfdl-esm4 ssp585","shock_0.75",0.372959798915393,0.372959798915393,30
"Guyana","ipsl-cm6a-lr ssp126","shock_0.75",0.276211785423311,0.276211785423311,30
"Guyana","ipsl-cm6a-lr ssp585","shock_0.75",0.2376400490472,0.2376400490472,30
"Haiti","gfdl-esm4 ssp126","shock_0.75",0.200478098520987,0.200478098520987,30
"Haiti","gfdl-esm4 ssp585","shock_0.75",0.260780872468406,0.260780872468406,30
"Haiti","ipsl-cm6a-lr ssp126","shock_0.75",0.613852736586853,0.613852736586853,30
"Haiti","ipsl-cm6a-lr ssp585","shock_0.75",0.336642381923915,0.336642381923915,30
"Honduras","gfdl-esm4 ssp126","shock_0.75",0.29155792579242,0.29155792579242,30
"Honduras","gfdl-esm4 ssp585","shock_0.75",0.78696455545655,0.78696455545655,30
"Honduras","ipsl-cm6a-lr ssp126","shock_0.75",0.276327832473845,0.276327832473845,30
"Honduras","ipsl-cm6a-lr ssp585","shock_0.75",0.67740062879622,0.67740062879622,30
"Hungary","gfdl-esm4 ssp126","shock_0.75",0.356506137478338,0.653376381412992,30
"Hungary","gfdl-esm4 ssp585","shock_0.75",0.0647959294641769,0.521665589607202,30
"Hungary","ipsl-cm6a-lr ssp126","shock_0.75",0.0380914085449809,0.31619034526834,30
"Hungary","ipsl-cm6a-lr ssp585","shock_0.75",0.0872006251669305,0.476903975404601,30
"Iceland","gfdl-esm4 ssp126","shock_0.75",0.25,0.25,30
"Iceland","gfdl-esm4 ssp585","shock_0.75",0.68359375,0.68359375,30
"Iceland","ipsl-cm6a-lr ssp126","shock_0.75",1,1,30
"Iceland","ipsl-cm6a-lr ssp585","shock_0.75",0.993828209840739,0.993828209840739,30
"India","gfdl-esm4 ssp126","shock_0.75",0.0102344728596261,0.0102344728596261,30
"India","gfdl-esm4 ssp585","shock_0.75",0.0513582069451167,0.0513582069451167,30
"India","ipsl-cm6a-lr ssp126","shock_0.75",0.0210625665941644,0.0210625665941644,30
"India","ipsl-cm6a-lr ssp585","shock_0.75",0.0617305501794859,0.0617305501794859,30
"Indonesia","gfdl-esm4 ssp126","shock_0.75",0.0370935905427,0.291353440254493,30
"Indonesia","gfdl-esm4 ssp585","shock_0.75",0.0286724162170795,0.274688344985932,30
"Indonesia","ipsl-cm6a-lr ssp126","shock_0.75",0.0945627684974735,0.399387631650428,30
"Indonesia","ipsl-cm6a-lr ssp585","shock_0.75",0.0240332703716019,0.228604864193802,30
"Iran","gfdl-esm4 ssp126","shock_0.75",0.0758866137919465,0.0758866137919465,30
"Iran","gfdl-esm4 ssp585","shock_0.75",0.146586914091796,0.146586914091796,30
"Iran","ipsl-cm6a-lr ssp126","shock_0.75",0.0245160846269015,0.0245160846269015,30
"Iran","ipsl-cm6a-lr ssp585","shock_0.75",0.150040583395194,0.150040583395194,30
"Iraq","gfdl-esm4 ssp126","shock_0.75",0.0249837736992863,0.0249837736992863,30
"Iraq","gfdl-esm4 ssp585","shock_0.75",0.152539254385595,0.152539254385595,30
"Iraq","ipsl-cm6a-lr ssp126","shock_0.75",0.050658087170964,0.273353179074362,30
"Iraq","ipsl-cm6a-lr ssp585","shock_0.75",0.048949539145988,0.451241495817756,30
"Ireland","gfdl-esm4 ssp126","shock_0.75",0,0.440308984375,30
"Ireland","gfdl-esm4 ssp585","shock_0.75",0.255572875,0.983193645441967,30
"Ireland","ipsl-cm6a-lr ssp126","shock_0.75",0.0845197699999999,0.791677118402394,30
"Ireland","ipsl-cm6a-lr ssp585","shock_0.75",0.38176,0.96277897680004,30
"Israel","gfdl-esm4 ssp126","shock_0.75",0.612949295870951,0.612949295870951,30
"Israel","gfdl-esm4 ssp585","shock_0.75",0.414723611846286,0.414723611846286,30
"Israel","ipsl-cm6a-lr ssp126","shock_0.75",0.0938835660091817,0.0938835660091817,30
"Israel","ipsl-cm6a-lr ssp585","shock_0.75",0.297734217852652,0.297734217852652,30
"Italy","gfdl-esm4 ssp126","shock_0.75",0.525998349258249,0.525998349258249,30
"Italy","gfdl-esm4 ssp585","shock_0.75",0.20639210554529,0.20639210554529,30
"Italy","ipsl-cm6a-lr ssp126","shock_0.75",0.128200868081869,0.128200868081869,30
"Italy","ipsl-cm6a-lr ssp585","shock_0.75",0.883466534706108,0.883466534706108,30
"Ivory Coast","gfdl-esm4 ssp126","shock_0.75",0.122723779697479,0.122723779697479,30
"Ivory Coast","gfdl-esm4 ssp585","shock_0.75",0.0540901908843997,0.0540901908843997,30
"Ivory Coast","ipsl-cm6a-lr ssp126","shock_0.75",0.781023845612899,0.781023845612899,30
"Ivory Coast","ipsl-cm6a-lr ssp585","shock_0.75",0.614337772411193,0.614337772411193,30
"Jamaica","gfdl-esm4 ssp126","shock_0.75",0,0.512518009375,30
"Jamaica","gfdl-esm4 ssp585","shock_0.75",0.325,0.795546204589844,30
"Jamaica","ipsl-cm6a-lr ssp126","shock_0.75",0.126577621705454,0.978881487307366,30
"Jamaica","ipsl-cm6a-lr ssp585","shock_0.75",0.559500180025943,0.987665010706267,30
"Japan","gfdl-esm4 ssp126","shock_0.75",0.0675510325296474,0.0675510325296474,30
"Japan","gfdl-esm4 ssp585","shock_0.75",0.533277057231603,0.533277057231603,30
"Japan","ipsl-cm6a-lr ssp126","shock_0.75",0.0923246349770547,0.0923246349770547,30
"Japan","ipsl-cm6a-lr ssp585","shock_0.75",0.12896987519511,0.12896987519511,30
"Jordan","gfdl-esm4 ssp126","shock_0.75",0.568334394235177,0.568334394235177,30
"Jordan","gfdl-esm4 ssp585","shock_0.75",0.614290678104465,0.614290678104465,30
"Jordan","ipsl-cm6a-lr ssp126","shock_0.75",0.606525284805778,0.973529193922341,30
"Jordan","ipsl-cm6a-lr ssp585","shock_0.75",0.366130681587543,0.951416201724293,30
"Kazakhstan","gfdl-esm4 ssp126","shock_0.75",0.310864768904037,0.633865948173308,30
"Kazakhstan","gfdl-esm4 ssp585","shock_0.75",0.0468645592355109,0.355003717905478,30
"Kazakhstan","ipsl-cm6a-lr ssp126","shock_0.75",0.139122580762142,0.139122580762142,30
"Kazakhstan","ipsl-cm6a-lr ssp585","shock_0.75",0.1062040386291,0.1062040386291,30
"Kenya","gfdl-esm4 ssp126","shock_0.75",0.145790793092302,0.145790793092302,30
"Kenya","gfdl-esm4 ssp585","shock_0.75",0.121347272042707,0.121347272042707,30
"Kenya","ipsl-cm6a-lr ssp126","shock_0.75",0.184070192717071,0.184070192717071,30
"Kenya","ipsl-cm6a-lr ssp585","shock_0.75",0.37980653006964,0.37980653006964,30
"Kiribati","gfdl-esm4 ssp126","shock_0.75",1,1,30
"Kiribati","gfdl-esm4 ssp585","shock_0.75",0.99505615234375,0.99505615234375,30
"Kiribati","ipsl-cm6a-lr ssp126","shock_0.75",1,1,30
"Kiribati","ipsl-cm6a-lr ssp585","shock_0.75",1,1,30
"Kuwait","gfdl-esm4 ssp126","shock_0.75",0.00577056288599975,0.127865620090552,30
"Kuwait","gfdl-esm4 ssp585","shock_0.75",0.0691001344045317,0.380125921890755,30
"Kuwait","ipsl-cm6a-lr ssp126","shock_0.75",0.439523212759428,0.439523212759428,30
"Kuwait","ipsl-cm6a-lr ssp585","shock_0.75",0.819805755572081,0.819805755572081,30
"Kyrgyzstan","gfdl-esm4 ssp126","shock_0.75",0.180915773522777,0.530609795354727,30
"Kyrgyzstan","gfdl-esm4 ssp585","shock_0.75",0.0178795495723563,0.178821876993817,30
"Kyrgyzstan","ipsl-cm6a-lr ssp126","shock_0.75",0.0547051180058631,0.335065959989156,30
"Kyrgyzstan","ipsl-cm6a-lr ssp585","shock_0.75",0.0103408987726121,0.217958530203313,30
"Laos","gfdl-esm4 ssp126","shock_0.75",0.412055480360059,0.412055480360059,30
"Laos","gfdl-esm4 ssp585","shock_0.75",0.227170941133473,0.227170941133473,30
"Laos","ipsl-cm6a-lr ssp126","shock_0.75",0,0.0348652227407216,30
"Laos","ipsl-cm6a-lr ssp585","shock_0.75",0.438603528221518,0.849481592583004,30
"Latvia","gfdl-esm4 ssp126","shock_0.75",0.0800550559486736,0.360532709828786,30
"Latvia","gfdl-esm4 ssp585","shock_0.75",0.00624999999999953,0.175903278753906,30
"Latvia","ipsl-cm6a-lr ssp126","shock_0.75",0.10149147272,0.401992036740149,30
"Latvia","ipsl-cm6a-lr ssp585","shock_0.75",0.0112432292589758,0.136602933156998,30
"Lebanon","gfdl-esm4 ssp126","shock_0.75",0.429918805804406,0.429918805804406,30
"Lebanon","gfdl-esm4 ssp585","shock_0.75",0.472183754606509,0.472183754606509,30
"Lebanon","ipsl-cm6a-lr ssp126","shock_0.75",0.415778398658439,0.415778398658439,30
"Lebanon","ipsl-cm6a-lr ssp585","shock_0.75",0.553528279237934,0.553528279237934,30
"Lesotho","gfdl-esm4 ssp126","shock_0.75",0.806487633738219,0.806487633738219,30
"Lesotho","gfdl-esm4 ssp585","shock_0.75",0.83769979693764,0.83769979693764,30
"Lesotho","ipsl-cm6a-lr ssp126","shock_0.75",0.385538989377394,0.385538989377394,30
"Lesotho","ipsl-cm6a-lr ssp585","shock_0.75",0.62386433520388,0.62386433520388,30
"Liberia","gfdl-esm4 ssp126","shock_0.75",0,0.0388344141023814,30
"Liberia","gfdl-esm4 ssp585","shock_0.75",0.0693482756704817,0.356870476710348,30
"Liberia","ipsl-cm6a-lr ssp126","shock_0.75",0.148696222874538,0.480822408916395,30
"Liberia","ipsl-cm6a-lr ssp585","shock_0.75",0.0389805131929981,0.442063611356101,30
"Libya","gfdl-esm4 ssp126","shock_0.75",0.481895066681886,0.481895066681886,30
"Libya","gfdl-esm4 ssp585","shock_0.75",0.725772039626597,0.725772039626597,30
"Libya","ipsl-cm6a-lr ssp126","shock_0.75",0.469963102309451,0.469963102309451,30
"Libya","ipsl-cm6a-lr ssp585","shock_0.75",0.855825325593942,0.855825325593942,30
"Liechtenstein","gfdl-esm4 ssp126","shock_0.75",0.477011502368409,0.477011502368409,30
"Liechtenstein","gfdl-esm4 ssp585","shock_0.75",0.68070224480123,0.68070224480123,30
"Liechtenstein","ipsl-cm6a-lr ssp126","shock_0.75",0.1637317,0.1637317,30
"Liechtenstein","ipsl-cm6a-lr ssp585","shock_0.75",0.221834797418212,0.221834797418212,30
"Lithuania","gfdl-esm4 ssp126","shock_0.75",0.0288734673757717,0.296958515933882,30
"Lithuania","gfdl-esm4 ssp585","shock_0.75",0,0.216092168858524,30
"Lithuania","ipsl-cm6a-lr ssp126","shock_0.75",0.380471975598148,0.681395815175586,30
"Lithuania","ipsl-cm6a-lr ssp585","shock_0.75",0.0299643448993541,0.235306209190585,30
"Macedonia","gfdl-esm4 ssp126","shock_0.75",0.371100232381903,0.747419476722233,30
"Macedonia","gfdl-esm4 ssp585","shock_0.75",0.370061092041404,0.759655731837795,30
"Macedonia","ipsl-cm6a-lr ssp126","shock_0.75",0.0354420509929237,0.277375591466738,30
"Macedonia","ipsl-cm6a-lr ssp585","shock_0.75",0.290700936192418,0.650411131315213,30
"Madagascar","gfdl-esm4 ssp126","shock_0.75",0.304661041372645,0.304661041372645,30
"Madagascar","gfdl-esm4 ssp585","shock_0.75",0.517147385369109,0.517147385369109,30
"Madagascar","ipsl-cm6a-lr ssp126","shock_0.75",0.194456505409693,0.194456505409693,30
"Madagascar","ipsl-cm6a-lr ssp585","shock_0.75",0.328298934766388,0.328298934766388,30
"Malawi","gfdl-esm4 ssp126","shock_0.75",0.0292457071431704,0.290262462204301,30
"Malawi","gfdl-esm4 ssp585","shock_0.75",0.125156087236634,0.480708792288593,30
"Malawi","ipsl-cm6a-lr ssp126","shock_0.75",0.0560206304856855,0.405326947503294,30
"Malawi","ipsl-cm6a-lr ssp585","shock_0.75",0.0478029441899926,0.366923178967181,30
"Malaysia","gfdl-esm4 ssp126","shock_0.75",0.0180163145319706,0.311876089397995,30
"Malaysia","gfdl-esm4 ssp585","shock_0.75",-6.66133814775094e-16,0.224596464079254,30
"Malaysia","ipsl-cm6a-lr ssp126","shock_0.75",0.0658757931119307,0.316150588404286,30
"Malaysia","ipsl-cm6a-lr ssp585","shock_0.75",0.00224399557799959,0.12454899138693,30
"Maldives","gfdl-esm4 ssp126","shock_0.75",0.750025,0.750025,30
"Maldives","gfdl-esm4 ssp585","shock_0.75",0.6667,0.6667,30
"Maldives","ipsl-cm6a-lr ssp126","shock_0.75",0.807112268749966,0.807112268749966,30
"Maldives","ipsl-cm6a-lr ssp585","shock_0.75",1,1,30
"Mali","gfdl-esm4 ssp126","shock_0.75",0.357550595531674,0.357550595531674,30
"Mali","gfdl-esm4 ssp585","shock_0.75",0.276520195507777,0.276520195507777,30
"Mali","ipsl-cm6a-lr ssp126","shock_0.75",0.548251158006805,0.548251158006805,30
"Mali","ipsl-cm6a-lr ssp585","shock_0.75",0.878685948220847,0.878685948220847,30
"Malta","gfdl-esm4 ssp126","shock_0.75",0.966629028320312,0.966629028320312,30
"Malta","gfdl-esm4 ssp585","shock_0.75",0.90625,0.90625,30
"Malta","ipsl-cm6a-lr ssp126","shock_0.75",0.94977534963352,0.94977534963352,30
"Malta","ipsl-cm6a-lr ssp585","shock_0.75",0.979071806762433,0.979071806762433,30
"Marshall Islands","gfdl-esm4 ssp126","shock_0.75",1,1,30
"Marshall Islands","gfdl-esm4 ssp585","shock_0.75",1,1,30
"Marshall Islands","ipsl-cm6a-lr ssp126","shock_0.75",0.957144632081631,0.957144632081631,30
"Marshall Islands","ipsl-cm6a-lr ssp585","shock_0.75",1,1,30
"Mauritania","gfdl-esm4 ssp126","shock_0.75",0.479503745754319,0.479503745754319,30
"Mauritania","gfdl-esm4 ssp585","shock_0.75",0.140073242563005,0.140073242563005,30
"Mauritania","ipsl-cm6a-lr ssp126","shock_0.75",0.284274544663973,0.284274544663973,30
"Mauritania","ipsl-cm6a-lr ssp585","shock_0.75",0.84850234915594,0.84850234915594,30
"Mauritius","gfdl-esm4 ssp126","shock_0.75",1,1,30
"Mauritius","gfdl-esm4 ssp585","shock_0.75",1,1,30
"Mauritius","ipsl-cm6a-lr ssp126","shock_0.75",0.876548149074068,0.876548149074068,30
"Mauritius","ipsl-cm6a-lr ssp585","shock_0.75",1,1,30
"Mexico","gfdl-esm4 ssp126","shock_0.75",0.0923178952037629,0.0923178952037629,30
"Mexico","gfdl-esm4 ssp585","shock_0.75",0.347652035368784,0.347652035368784,30
"Mexico","ipsl-cm6a-lr ssp126","shock_0.75",0.468482985484251,0.468482985484251,30
"Mexico","ipsl-cm6a-lr ssp585","shock_0.75",0.0684394552408265,0.0684394552408265,30
"Micronesia","gfdl-esm4 ssp126","shock_0.75",1,1,30
"Micronesia","gfdl-esm4 ssp585","shock_0.75",1,1,30
"Micronesia","ipsl-cm6a-lr ssp126","shock_0.75",1,1,30
"Micronesia","ipsl-cm6a-lr ssp585","shock_0.75",0.97802822265625,0.97802822265625,30
"Moldova","gfdl-esm4 ssp126","shock_0.75",0.0667494089956849,0.477611053775187,30
"Moldova","gfdl-esm4 ssp585","shock_0.75",0.0331932113771466,0.314763025680601,30
"Moldova","ipsl-cm6a-lr ssp126","shock_0.75",0.219901450930642,0.219901450930642,30
"Moldova","ipsl-cm6a-lr ssp585","shock_0.75",0.579083084270221,0.579083084270221,30
"Monaco","gfdl-esm4 ssp126","shock_0.75",0.313898595172965,0.313898595172965,30
"Monaco","gfdl-esm4 ssp585","shock_0.75",0.210703007118449,0.210703007118449,30
"Monaco","ipsl-cm6a-lr ssp126","shock_0.75",0.226897716219922,0.226897716219922,30
"Monaco","ipsl-cm6a-lr ssp585","shock_0.75",0.714479170611578,0.714479170611578,30
"Mongolia","gfdl-esm4 ssp126","shock_0.75",0.0242381476928248,0.19857970470947,30
"Mongolia","gfdl-esm4 ssp585","shock_0.75",1.11022302462516e-16,0.125504807336214,30
"Mongolia","ipsl-cm6a-lr ssp126","shock_0.75",0.0137942178671161,0.156833434776195,30
"Mongolia","ipsl-cm6a-lr ssp585","shock_0.75",0.0314754906172168,0.211840255066588,30
"Montenegro","gfdl-esm4 ssp126","shock_0.75",0.114032139082962,0.383574183921973,30
"Montenegro","gfdl-esm4 ssp585","shock_0.75",0.013635,0.267053949705302,30
"Montenegro","ipsl-cm6a-lr ssp126","shock_0.75",0,0.265948040350294,30
"Montenegro","ipsl-cm6a-lr ssp585","shock_0.75",0.0465367723707181,0.401943635913559,30
"Morocco","gfdl-esm4 ssp126","shock_0.75",0.0976576682010105,0.486141091622501,30
"Morocco","gfdl-esm4 ssp585","shock_0.75",0.205986516524827,0.652862470694138,30
"Morocco","ipsl-cm6a-lr ssp126","shock_0.75",0.0557707491979244,0.429998972122597,30
"Morocco","ipsl-cm6a-lr ssp585","shock_0.75",0.0673565114337366,0.430983636187349,30
"Mozambique","gfdl-esm4 ssp126","shock_0.75",0.0316515365422148,0.0316515365422148,30
"Mozambique","gfdl-esm4 ssp585","shock_0.75",0.324239482537153,0.324239482537153,30
"Mozambique","ipsl-cm6a-lr ssp126","shock_0.75",0.0863211165077755,0.0863211165077755,30
"Mozambique","ipsl-cm6a-lr ssp585","shock_0.75",0.154016256456506,0.154016256456506,30
"Myanmar","gfdl-esm4 ssp126","shock_0.75",0.754690045259016,0.754690045259016,30
"Myanmar","gfdl-esm4 ssp585","shock_0.75",0.00183599638199994,0.00183599638199994,30
"Myanmar","ipsl-cm6a-lr ssp126","shock_0.75",0.0791089602151381,0.0791089602151381,30
"Myanmar","ipsl-cm6a-lr ssp585","shock_0.75",0.21398608563603,0.21398608563603,30
"Namibia","gfdl-esm4 ssp126","shock_0.75",0.300815372,0.850563713044592,30
"Namibia","gfdl-esm4 ssp585","shock_0.75",0.322895331103249,0.912422170038232,30
"Namibia","ipsl-cm6a-lr ssp126","shock_0.75",0.0727199999999999,0.457109883964037,30
"Namibia","ipsl-cm6a-lr ssp585","shock_0.75",0.567986619281606,0.976843472546848,30
"Nauru","gfdl-esm4 ssp126","shock_0.75",1,1,30
"Nauru","gfdl-esm4 ssp585","shock_0.75",1,1,30
"Nauru","ipsl-cm6a-lr ssp126","shock_0.75",0.857111626500327,0.857111626500327,30
"Nauru","ipsl-cm6a-lr ssp585","shock_0.75",1,1,30
"Nepal","gfdl-esm4 ssp126","shock_0.75",0.133703034507,0.504391144518252,30
"Nepal","gfdl-esm4 ssp585","shock_0.75",0.178608674294894,0.610625467851503,30
"Nepal","ipsl-cm6a-lr ssp126","shock_0.75",0.0666540474936946,0.41627269353591,30
"Nepal","ipsl-cm6a-lr ssp585","shock_0.75",0.350505196774016,0.839938356528706,30
"Netherlands","gfdl-esm4 ssp126","shock_0.75",0.262327325872848,0.262327325872848,30
"Netherlands","gfdl-esm4 ssp585","shock_0.75",0.301829536797958,0.301829536797958,30
"Netherlands","ipsl-cm6a-lr ssp126","shock_0.75",0.00908999999999993,0.00908999999999993,30
"Netherlands","ipsl-cm6a-lr ssp585","shock_0.75",0.26400144397973,0.26400144397973,30
"New Zealand","gfdl-esm4 ssp126","shock_0.75",0.582504488109029,0.582504488109029,30
"New Zealand","gfdl-esm4 ssp585","shock_0.75",0.222952442625074,0.222952442625074,30
"New Zealand","ipsl-cm6a-lr ssp126","shock_0.75",0.661536837118297,0.661536837118297,30
"New Zealand","ipsl-cm6a-lr ssp585","shock_0.75",0.264143496392594,0.264143496392594,30
"Nicaragua","gfdl-esm4 ssp126","shock_0.75",0.01111,0.339136260751229,30
"Nicaragua","gfdl-esm4 ssp585","shock_0.75",0.169689696,0.52541193403038,30
"Nicaragua","ipsl-cm6a-lr ssp126","shock_0.75",0.522998238925309,0.871890589536164,30
"Nicaragua","ipsl-cm6a-lr ssp585","shock_0.75",0.133344,0.530845666297338,30
"Niger","gfdl-esm4 ssp126","shock_0.75",0.0135426810441553,0.152922710975108,30
"Niger","gfdl-esm4 ssp585","shock_0.75",0.0582228181352795,0.324556284677016,30
"Niger","ipsl-cm6a-lr ssp126","shock_0.75",0.671542071839248,0.886738633585026,30
"Niger","ipsl-cm6a-lr ssp585","shock_0.75",0.0715817861894036,0.493324081615991,30
"Nigeria","gfdl-esm4 ssp126","shock_0.75",0.020785543806595,0.020785543806595,30
"Nigeria","gfdl-esm4 ssp585","shock_0.75",0.11893579021105,0.11893579021105,30
"Nigeria","ipsl-cm6a-lr ssp126","shock_0.75",0.387094023065206,0.387094023065206,30
"Nigeria","ipsl-cm6a-lr ssp585","shock_0.75",0.0494336031373019,0.0494336031373019,30
"North Korea","gfdl-esm4 ssp126","shock_0.75",0.0115515482330167,0.0115515482330167,30
"North Korea","gfdl-esm4 ssp585","shock_0.75",0.084742164602507,0.084742164602507,30
"North Korea","ipsl-cm6a-lr ssp126","shock_0.75",0.0076881842137102,0.0076881842137102,30
"North Korea","ipsl-cm6a-lr ssp585","shock_0.75",0.020316860899216,0.020316860899216,30
"Norway","gfdl-esm4 ssp126","shock_0.75",0,0.835017813797851,30
"Norway","gfdl-esm4 ssp585","shock_0.75",0.0399999999999998,0.75754185203125,30
"Norway","ipsl-cm6a-lr ssp126","shock_0.75",0.0658365,0.823602270606,30
